name,playlist_name,danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,time_signature,track.album.id,track.name,track.popularity,track.album.name,track.album.release_date,key_name,mode_name,key_mode,track.duration_ms
Chuck Strangers,Beat Salad,0.761,0.0815,8,-24.601,0,0.0977,0.911,0.414,143.348,4,50TLJhLJKlMnLzm7u88nEW,Backwood Falls - Instrumental,10,Consumers Park (Instrumentals),2018-11-30,G#,minor,G# minor,66979
Chuck Strangers,Beat Salad,0.586,0.635,10,-15.066,0,0.0439,0.871,0.319,79.019,4,50TLJhLJKlMnLzm7u88nEW,Style Wars - Instrumental,5,Consumers Park (Instrumentals),2018-11-30,A#,minor,A# minor,237942
Chuck Strangers,Beat Salad,0.517,0.39,6,-11.501,1,0.0668,0.246,0.329,169.857,5,50TLJhLJKlMnLzm7u88nEW,1010 Wins Pt. 1 & 2 - Instrumental,9,Consumers Park (Instrumentals),2018-11-30,F#,major,F# major,221087
Chuck Strangers,Beat Salad,0.401,0.684,8,-9.212,0,0.0415,0.855,0.118,155.761,4,50TLJhLJKlMnLzm7u88nEW,The Evening - Instrumental,4,Consumers Park (Instrumentals),2018-11-30,G#,minor,G# minor,264977
Chuck Strangers,Beat Salad,0.575,0.606,10,-9.232,0,0.029,0.846,0.222,130.204,4,50TLJhLJKlMnLzm7u88nEW,Syl’s Song - Instrumental,4,Consumers Park (Instrumentals),2018-11-30,A#,minor,A# minor,273582
Chuck Strangers,Beat Salad,0.684,0.354,1,-16.617,1,0.0631,0.951,0.077,79.977,4,50TLJhLJKlMnLzm7u88nEW,Class Pictures - Instrumental,3,Consumers Park (Instrumentals),2018-11-30,C#,major,C# major,178354
Chuck Strangers,Beat Salad,0.604,0.574,8,-11.463,1,0.108,0.732,0.461,140.019,4,50TLJhLJKlMnLzm7u88nEW,Riis Beach - Instrumental,4,Consumers Park (Instrumentals),2018-11-30,G#,major,G# major,183153
Chuck Strangers,Beat Salad,0.593,0.388,7,-13.66,1,0.0437,0.13,0.225,81.363,4,50TLJhLJKlMnLzm7u88nEW,Peaceful - Instrumental,4,Consumers Park (Instrumentals),2018-11-30,G,major,G major,191079
Chuck Strangers,Beat Salad,0.337,0.345,8,-19.5,1,0.063,0.864,0.18,71.361,4,50TLJhLJKlMnLzm7u88nEW,A Pause For Peace - Instrumental,3,Consumers Park (Instrumentals),2018-11-30,G#,major,G# major,107490
Chuck Strangers,Beat Salad,0.431,0.476,8,-10.915,1,0.0532,0.945,0.693,77.027,4,50TLJhLJKlMnLzm7u88nEW,Two Pit Bulls - Instrumental,3,Consumers Park (Instrumentals),2018-11-30,G#,major,G# major,100473
Chuck Strangers,Beat Salad,0.438,0.519,4,-12.158,0,0.0544,0.146,0.325,183.927,4,50TLJhLJKlMnLzm7u88nEW,No Dice - Instrumental,4,Consumers Park (Instrumentals),2018-11-30,E,minor,E minor,199223
Chuck Strangers,Beat Salad,0.316,0.469,7,-12.333,1,0.0445,0.528,0.663,165.335,4,50TLJhLJKlMnLzm7u88nEW,Fresh - Instrumental,3,Consumers Park (Instrumentals),2018-11-30,G,major,G major,159419
Freddie Gibbs,Beat Salad,0.608,0.926,9,-6.024,1,0.235,0.611,0.633,180.43,4,1GYG80diXFWYwH7FJB7KeC,Scarface,24,Piñata Beats,2014-06-03,A,major,A major,104053
Freddie Gibbs,Beat Salad,0.576,0.753,5,-10.148,0,0.0868,0.0639,0.851,119.213,4,1GYG80diXFWYwH7FJB7KeC,High,29,Piñata Beats,2014-06-03,F,minor,F minor,165253
Freddie Gibbs,Beat Salad,0.539,0.72,7,-9.754,1,0.174,0,0.688,173.522,4,1GYG80diXFWYwH7FJB7KeC,Harold's,29,Piñata Beats,2014-06-03,G,major,G major,169506
Freddie Gibbs,Beat Salad,0.417,0.569,7,-9.659,0,0.0469,0.00415,0.297,90.625,4,1GYG80diXFWYwH7FJB7KeC,Bomb,23,Piñata Beats,2014-06-03,G,minor,G minor,199426
Freddie Gibbs,Beat Salad,0.635,0.524,6,-10.094,1,0.39,0.0292,0.799,91.573,4,1GYG80diXFWYwH7FJB7KeC,Shitsville,24,Piñata Beats,2014-06-03,F#,major,F# major,171480
Freddie Gibbs,Beat Salad,0.181,0.571,2,-10.97,1,0.0806,0.473,0.152,181.016,4,1GYG80diXFWYwH7FJB7KeC,Thuggin',27,Piñata Beats,2014-06-03,D,major,D major,203773
Freddie Gibbs,Beat Salad,0.322,0.564,0,-9.66,1,0.274,0.0168,0.246,177.089,4,1GYG80diXFWYwH7FJB7KeC,Real,23,Piñata Beats,2014-06-03,C,major,C major,195146
Freddie Gibbs,Beat Salad,0.477,0.689,3,-10.996,1,0.154,0.785,0.588,78.297,4,1GYG80diXFWYwH7FJB7KeC,Robes,27,Piñata Beats,2014-06-03,D#,major,D# major,206840
Freddie Gibbs,Beat Salad,0.614,0.484,11,-12.792,0,0.0269,0.968,0.897,170.394,4,1GYG80diXFWYwH7FJB7KeC,Broken,23,Piñata Beats,2014-06-03,B,minor,B minor,249613
Freddie Gibbs,Beat Salad,0.712,0.492,6,-12.576,0,0.0714,0.767,0.507,89.568,4,1GYG80diXFWYwH7FJB7KeC,Knicks,24,Piñata Beats,2014-06-03,F#,minor,F# minor,219960
Freddie Gibbs,Beat Salad,0.423,0.631,11,-10.046,0,0.0508,0.243,0.392,162.466,4,1GYG80diXFWYwH7FJB7KeC,Shame,25,Piñata Beats,2014-06-03,B,minor,B minor,185306
Freddie Gibbs,Beat Salad,0.496,0.376,11,-17.204,0,0.0485,0.535,0.454,81.456,4,1GYG80diXFWYwH7FJB7KeC,Watts,23,Piñata Beats,2014-06-03,B,minor,B minor,80746
am.,Beat Salad,0.713,0.44,0,-10.161,1,0.0369,0.863,0.306,162.002,4,4crqgIjfryS5KyHE4V59UK,outer.rim,22,BLESS Vol. 1,2017-05-21,C,major,C major,106698
eevee,Beat Salad,0.249,0.215,7,-17.369,0,0.0333,0.914,0.0647,199.821,4,4crqgIjfryS5KyHE4V59UK,Expose,23,BLESS Vol. 1,2017-05-21,G,minor,G minor,153625
Knowmadic,Beat Salad,0.776,0.231,8,-12.063,1,0.332,0.822,0.337,166.084,4,4crqgIjfryS5KyHE4V59UK,rem cycles,8,BLESS Vol. 1,2017-05-21,G#,major,G# major,93169
Axian,Beat Salad,0.825,0.37,5,-9.161,0,0.133,0.87,0.609,78.011,4,4crqgIjfryS5KyHE4V59UK,Struggles,21,BLESS Vol. 1,2017-05-21,F,minor,F minor,98477
Bunko Stew,Beat Salad,0.689,0.818,8,-3.9,1,0.143,0.916,0.322,181.208,4,4crqgIjfryS5KyHE4V59UK,Hide The Pain,21,BLESS Vol. 1,2017-05-21,G#,major,G# major,180735
Nohidea,Beat Salad,0.576,0.439,6,-10.454,1,0.351,0.0869,0.147,84.282,4,4crqgIjfryS5KyHE4V59UK,Thirteen.,7,BLESS Vol. 1,2017-05-21,F#,major,F# major,138050
Amorphe,Beat Salad,0.471,0.342,0,-16.864,0,0.0287,0.914,0.0394,160.005,4,4crqgIjfryS5KyHE4V59UK,Yesterday Is Away,19,BLESS Vol. 1,2017-05-21,C,minor,C minor,201000
Borealism,Beat Salad,0.455,0.714,6,-11.73,0,0.0981,0.94,0.188,109.09,4,4crqgIjfryS5KyHE4V59UK,Pacifico,18,BLESS Vol. 1,2017-05-21,F#,minor,F# minor,221361
Arbour,Beat Salad,0.646,0.223,6,-14.576,0,0.0475,0.874,0.0347,138.109,4,4crqgIjfryS5KyHE4V59UK,In Bloom,20,BLESS Vol. 1,2017-05-21,F#,minor,F# minor,134701
Bilo 503,Beat Salad,0.367,0.334,4,-13.756,1,0.0431,0.621,0.0928,128.53,4,4crqgIjfryS5KyHE4V59UK,Off,20,BLESS Vol. 1,2017-05-21,E,major,E major,126343
Furozh,Beat Salad,0.43,0.359,9,-20.357,0,0.0352,0.899,0.625,156.996,4,4crqgIjfryS5KyHE4V59UK,Letting Go Of Distractions,18,BLESS Vol. 1,2017-05-21,A,minor,A minor,103949
Sohee,Beat Salad,0.7,0.0767,7,-25.352,1,0.0796,0.772,0.483,160.007,4,4crqgIjfryS5KyHE4V59UK,Firewatch,17,BLESS Vol. 1,2017-05-21,G,major,G major,114039
Sadiva,Beat Salad,0.587,0.344,10,-11.853,1,0.0956,0.771,0.421,68.239,1,4crqgIjfryS5KyHE4V59UK,Criminal Mind,19,BLESS Vol. 1,2017-05-21,A#,major,A# major,154853
Stlndrms,Beat Salad,0.513,0.936,4,-5.637,0,0.0534,0.299,0.727,176.319,4,4crqgIjfryS5KyHE4V59UK,backpack,23,BLESS Vol. 1,2017-05-21,E,minor,E minor,133548
Awlnight,Beat Salad,0.702,0.532,3,-9.342,1,0.274,0.298,0.363,172.902,4,4crqgIjfryS5KyHE4V59UK,Hostel Number,17,BLESS Vol. 1,2017-05-21,D#,major,D# major,129922
iamalex,Beat Salad,0.561,0.529,6,-7.552,0,0.58,2.23e-4,0.491,152.032,4,4crqgIjfryS5KyHE4V59UK,together,21,BLESS Vol. 1,2017-05-21,F#,minor,F# minor,161052
PRGMAT,Beat Salad,0.589,0.45,8,-6.169,0,0.0314,0.884,0.401,85.156,4,4crqgIjfryS5KyHE4V59UK,feel,6,BLESS Vol. 1,2017-05-21,G#,minor,G# minor,135529
Mora.,Beat Salad,0.508,0.433,9,-7.727,0,0.355,0.316,0.621,81.048,4,4crqgIjfryS5KyHE4V59UK,laika,5,BLESS Vol. 1,2017-05-21,A,minor,A minor,89047
mlvn,Beat Salad,0.68,0.461,7,-14.106,1,0.285,0.0154,0.241,89.443,4,4crqgIjfryS5KyHE4V59UK,chains,17,BLESS Vol. 1,2017-05-21,G,major,G major,191384
m_ficus,Beat Salad,0.529,0.466,6,-8.137,0,0.246,0.934,0.472,84.749,4,4crqgIjfryS5KyHE4V59UK,omens,17,BLESS Vol. 1,2017-05-21,F#,minor,F# minor,186352
Bryzone_ybp,Beat Salad,0.702,0.298,10,-10.205,0,0.0939,0.89,0.669,169.961,4,4crqgIjfryS5KyHE4V59UK,the whole pack,5,BLESS Vol. 1,2017-05-21,A#,minor,A# minor,206184
Kilamdapro,Beat Salad,0.71,0.538,1,-12.679,1,0.0976,0.816,0.792,92.97,4,4crqgIjfryS5KyHE4V59UK,Whispering Winds Pt. 2,21,BLESS Vol. 1,2017-05-21,C#,major,C# major,86736
Bad Juju,Beat Salad,0.735,0.373,10,-13.824,0,0.219,0.507,0.515,91.989,4,4crqgIjfryS5KyHE4V59UK,We Don't Have To (Fall In Love),19,BLESS Vol. 1,2017-05-21,A#,minor,A# minor,125217
Don_solo,Beat Salad,0.703,0.694,10,-9.056,0,0.0848,0.419,0.574,155.988,4,4crqgIjfryS5KyHE4V59UK,I Almost Fell In Love With You,5,BLESS Vol. 1,2017-05-21,A#,minor,A# minor,112307
ill.fitting,Beat Salad,0.474,0.507,2,-12.536,0,0.248,0.89,0.632,85.09,4,4crqgIjfryS5KyHE4V59UK,kneecap,17,BLESS Vol. 1,2017-05-21,D,minor,D minor,53647
Oatmello,Beat Salad,0.682,0.595,4,-10.501,0,0.246,0.63,0.224,83.118,4,4crqgIjfryS5KyHE4V59UK,canopykeys,4,BLESS Vol. 1,2017-05-21,E,minor,E minor,104096
js,Beat Salad,0.606,0.337,11,-10.09,0,0.0316,0.0488,0.403,82.049,4,4crqgIjfryS5KyHE4V59UK,a lighter note,16,BLESS Vol. 1,2017-05-21,B,minor,B minor,93658
FatVonFree,Beat Salad,0.612,0.695,0,-12.128,1,0.822,0.739,0.572,83.05,4,4crqgIjfryS5KyHE4V59UK,Akiko's Lament,16,BLESS Vol. 1,2017-05-21,C,major,C major,105352
Yxng Cxmo,Beat Salad,0.536,0.639,11,-13.112,0,0.318,8.16e-5,0.661,99.516,3,4crqgIjfryS5KyHE4V59UK,Snail Groove,16,BLESS Vol. 1,2017-05-21,B,minor,B minor,93732
Vanguard One,Beat Salad,0.452,0.251,5,-17.684,1,0.0324,0.896,0.0357,100.99,4,4crqgIjfryS5KyHE4V59UK,Giants,16,BLESS Vol. 1,2017-05-21,F,major,F major,298894
manako,Beat Salad,0.595,0.613,2,-11.117,0,0.482,7.59e-6,0.31,167.688,4,4crqgIjfryS5KyHE4V59UK,silver,17,BLESS Vol. 1,2017-05-21,D,minor,D minor,115878
Hikemah,Beat Salad,0.55,0.225,8,-14.761,1,0.362,0.865,0.397,181.412,4,4crqgIjfryS5KyHE4V59UK,thunderpeal,17,BLESS Vol. 1,2017-05-21,G#,major,G# major,138666
Yord,Beat Salad,0.74,0.4,0,-13.304,1,0.0548,0.292,0.0791,94.916,4,4crqgIjfryS5KyHE4V59UK,Muhrman,17,BLESS Vol. 1,2017-05-21,C,major,C major,116210
zrthstra,Beat Salad,0.329,0.71,1,-7.134,0,0.0542,0.517,0.211,185.194,3,4crqgIjfryS5KyHE4V59UK,I Tried,16,BLESS Vol. 1,2017-05-21,C#,minor,C# minor,81514
Tympanik.,Beat Salad,0.606,0.453,7,-14.146,0,0.0622,0.893,0.0987,87.888,4,4crqgIjfryS5KyHE4V59UK,bridges burned,23,BLESS Vol. 1,2017-05-21,G,minor,G minor,111818
Lost Pages,Beat Salad,0.747,0.687,7,-10.154,1,0.0813,0.276,0.66,119.732,4,4crqgIjfryS5KyHE4V59UK,U End Me,16,BLESS Vol. 1,2017-05-21,G,major,G major,101033
panda llama,Beat Salad,0.702,0.573,6,-7.299,0,0.0265,0.00672,0.423,45.356,4,4crqgIjfryS5KyHE4V59UK,3 in the afternoon,18,BLESS Vol. 1,2017-05-21,F#,minor,F# minor,73506
snauwee,Beat Salad,0.735,0.543,9,-10.273,0,0.0517,0.746,0.323,82.201,4,4crqgIjfryS5KyHE4V59UK,matadores,16,BLESS Vol. 1,2017-05-21,A,minor,A minor,127364
Tired Eyes,Beat Salad,0.625,0.257,10,-12.63,0,0.247,0.933,0.525,84.926,4,4crqgIjfryS5KyHE4V59UK,mica,20,BLESS Vol. 1,2017-05-21,A#,minor,A# minor,200470
EMERLD,Beat Salad,0.542,0.471,0,-10.836,0,0.0374,0.446,0.147,61.086,4,4crqgIjfryS5KyHE4V59UK,Cashews,24,BLESS Vol. 1,2017-05-21,C,minor,C minor,127873
TRxTN,Beat Salad,0.87,0.169,2,-15.323,1,0.0526,0.866,0.367,97.943,4,4crqgIjfryS5KyHE4V59UK,il est deja trop tard,16,BLESS Vol. 1,2017-05-21,D,major,D major,85097
yunnan,Beat Salad,0.45,0.118,0,-15.488,0,0.0898,0.826,0.183,84.365,4,4crqgIjfryS5KyHE4V59UK,shapeyourmind,16,BLESS Vol. 1,2017-05-21,C,minor,C minor,120000
osamu,Beat Salad,0.611,0.496,8,-15.989,1,0.631,0.351,0.736,81.996,4,4crqgIjfryS5KyHE4V59UK,butterfly,19,BLESS Vol. 1,2017-05-21,G#,major,G# major,77273
moonchill,Beat Salad,0.838,0.387,9,-11.528,0,0.2,0.892,0.231,105.006,4,4crqgIjfryS5KyHE4V59UK,arctic nightshift,16,BLESS Vol. 1,2017-05-21,A,minor,A minor,159041
Ra Ra Raj,Beat Salad,0.607,0.28,11,-10.225,0,0.406,0.91,0.94,77.984,4,4crqgIjfryS5KyHE4V59UK,Spring On Jupiter,16,BLESS Vol. 1,2017-05-21,B,minor,B minor,81045
sp0kyy,Beat Salad,0.856,0.878,5,-6.757,0,0.534,0.789,0.0913,86.645,4,4crqgIjfryS5KyHE4V59UK,walking,16,BLESS Vol. 1,2017-05-21,F,minor,F minor,81822
ZeMauno,Beat Salad,0.6,0.283,1,-13.43,1,0.134,0.883,0.519,76.394,4,4crqgIjfryS5KyHE4V59UK,SMOKYE,18,BLESS Vol. 1,2017-05-21,C#,major,C# major,130580
Niimo,Beat Salad,0.665,0.371,0,-11.57,1,0.174,0.894,0.657,139.615,3,4crqgIjfryS5KyHE4V59UK,ladies,16,BLESS Vol. 1,2017-05-21,C,major,C major,104351
Phil,Beat Salad,0.781,0.467,5,-10.614,0,0.0905,0.0493,0.554,100.03,4,4crqgIjfryS5KyHE4V59UK,mellon collie,17,BLESS Vol. 1,2017-05-21,F,minor,F minor,144000
sesioM,Beat Salad,0.44,0.417,9,-13.708,1,0.0556,0.623,0.395,81.586,4,4crqgIjfryS5KyHE4V59UK,pequeno,15,BLESS Vol. 1,2017-05-21,A,major,A major,83865
Ping!,Beat Salad,0.7,0.385,5,-10.553,0,0.0814,0.926,0.668,72.402,4,4crqgIjfryS5KyHE4V59UK,finished,15,BLESS Vol. 1,2017-05-21,F,minor,F minor,72929
Unseal,Beat Salad,0.729,0.566,5,-10.34,0,0.069,0.732,0.221,180.199,4,4crqgIjfryS5KyHE4V59UK,Sneeze,16,BLESS Vol. 1,2017-05-21,F,minor,F minor,72000
Stowe,Beat Salad,0.878,0.515,9,-9.756,0,0.944,3.57e-5,0.892,92.893,4,4crqgIjfryS5KyHE4V59UK,eXtra,15,BLESS Vol. 1,2017-05-21,A,minor,A minor,51626
B33to,Beat Salad,0.578,0.378,8,-10.436,1,0.0308,0.911,0.266,55.397,4,4crqgIjfryS5KyHE4V59UK,strgze,16,BLESS Vol. 1,2017-05-21,G#,major,G# major,112899
Bedhead,Beat Salad,0.825,0.217,1,-17.312,1,0.514,0.924,0.638,83.943,4,4crqgIjfryS5KyHE4V59UK,the sunset,16,BLESS Vol. 1,2017-05-21,C#,major,C# major,126119
Capotal,Beat Salad,0.758,0.663,11,-9.381,0,0.144,0.87,0.601,79.011,4,4crqgIjfryS5KyHE4V59UK,Only Right Now,15,BLESS Vol. 1,2017-05-21,B,minor,B minor,154485
delt,Beat Salad,0.603,0.576,10,-9.988,0,0.133,0.0333,0.381,85.875,3,4crqgIjfryS5KyHE4V59UK,glance,3,BLESS Vol. 1,2017-05-21,A#,minor,A# minor,149636
CJBEATS,Beat Salad,0.528,0.176,9,-18.281,0,0.257,0.0563,0.652,158.149,4,4crqgIjfryS5KyHE4V59UK,midnight mood,16,BLESS Vol. 1,2017-05-21,A,minor,A minor,66898
Dub 1,Beat Salad,0.589,0.564,10,-14.924,0,0.0598,0.18,0.685,111.613,3,4crqgIjfryS5KyHE4V59UK,Oreos,19,BLESS Vol. 1,2017-05-21,A#,minor,A# minor,93466
slyme,Beat Salad,0.816,0.201,11,-15.786,0,0.149,0.413,0.405,77.513,4,4crqgIjfryS5KyHE4V59UK,smoke,17,BLESS Vol. 1,2017-05-21,B,minor,B minor,99677
DR.HAGEN,Beat Salad,0.622,0.541,1,-12.713,1,0.0896,0.744,0.551,86.034,4,4crqgIjfryS5KyHE4V59UK,wumswums,16,BLESS Vol. 1,2017-05-21,C#,major,C# major,220401
SHHP,Beat Salad,0.512,0.711,2,-10.313,1,0.0981,1.25e-6,0.744,179.984,4,4crqgIjfryS5KyHE4V59UK,please,15,BLESS Vol. 1,2017-05-21,D,major,D major,101333
Sundays,Beat Salad,0.585,0.404,8,-8.837,1,0.0386,0.78,0.3,131.925,4,4crqgIjfryS5KyHE4V59UK,graves,16,BLESS Vol. 1,2017-05-21,G#,major,G# major,138181
lo-fyclops,Beat Salad,0.692,0.48,0,-12.534,0,0.101,0.937,0.823,152.074,4,4crqgIjfryS5KyHE4V59UK,fuck with sunday nights,18,BLESS Vol. 1,2017-05-21,C,minor,C minor,44355
Donalddrums,Beat Salad,0.655,0.228,4,-16.59,0,0.191,0.655,0.583,85.368,4,4crqgIjfryS5KyHE4V59UK,sequenz,16,BLESS Vol. 1,2017-05-21,E,minor,E minor,130909
goosetaf,Beat Salad,0.719,0.0312,9,-17.818,0,0.086,0.93,0.354,86,4,4crqgIjfryS5KyHE4V59UK,woodgrain,19,BLESS Vol. 1,2017-05-21,A,minor,A minor,147906
leafcuts,Beat Salad,0.714,0.321,1,-15.504,1,0.0725,0.93,0.395,85.094,4,4crqgIjfryS5KyHE4V59UK,hopes_dreams,16,BLESS Vol. 1,2017-05-21,C#,major,C# major,68000
Moonlight,Beat Salad,0.807,0.959,5,-1.159,1,0.286,0.89,0.703,92.117,4,4crqgIjfryS5KyHE4V59UK,kultura epte,15,BLESS Vol. 1,2017-05-21,F,major,F major,72865
bean franklin,Beat Salad,0.796,0.612,11,-8.695,0,0.377,0.804,0.744,180.184,4,4crqgIjfryS5KyHE4V59UK,187,15,BLESS Vol. 1,2017-05-21,B,minor,B minor,72000
Axion117,Beat Salad,0.689,0.687,4,-8.973,0,0.342,0.432,0.478,84.094,4,4crqgIjfryS5KyHE4V59UK,kaze,16,BLESS Vol. 1,2017-05-21,E,minor,E minor,104285
linanthem,Beat Salad,0.628,0.818,6,-5.754,1,0.179,1.13e-5,0.75,149.985,4,4crqgIjfryS5KyHE4V59UK,lovin u,16,BLESS Vol. 1,2017-05-21,F#,major,F# major,70173
D.J. Kool Klone,Beat Salad,0.767,0.459,2,-10.189,1,0.0386,0.861,0.0579,87.698,4,4crqgIjfryS5KyHE4V59UK,Stuck,15,BLESS Vol. 1,2017-05-21,D,major,D major,68040
ghostcheddar,Beat Salad,0.828,0.779,2,-8.076,1,0.347,1.96e-5,0.0393,139.886,4,4crqgIjfryS5KyHE4V59UK,newsdsd,15,BLESS Vol. 1,2017-05-21,D,major,D major,40178
Lester A.,Beat Salad,0.588,0.557,1,-9.456,1,0.059,0.795,0.729,149.878,4,4crqgIjfryS5KyHE4V59UK,Resources,16,BLESS Vol. 1,2017-05-21,C#,major,C# major,111224
Medacin,Beat Salad,0.629,0.305,5,-16.328,1,0.305,0.354,0.0395,153.07,4,4crqgIjfryS5KyHE4V59UK,Coast,15,BLESS Vol. 1,2017-05-21,F,major,F major,83921
a d i r o n d a c k,Beat Salad,0.408,0.829,8,-10.599,0,0.62,0.91,0.397,148.06,4,4crqgIjfryS5KyHE4V59UK,i just float,15,BLESS Vol. 1,2017-05-21,G#,minor,G# minor,86260
Polar,Beat Salad,0.46,0.362,0,-14.701,0,0.0329,1.53e-4,0.438,72.091,4,4crqgIjfryS5KyHE4V59UK,the colour of your skin,15,BLESS Vol. 1,2017-05-21,C,minor,C minor,77202
Unity,Beat Salad,0.702,0.232,6,-9.182,1,0.0435,0.868,0.701,91.991,4,4crqgIjfryS5KyHE4V59UK,Rough,15,BLESS Vol. 1,2017-05-21,F#,major,F# major,168000
Ikarus,Beat Salad,0.436,0.447,7,-12.946,0,0.0795,0.969,0.375,140.393,1,4crqgIjfryS5KyHE4V59UK,moon,16,BLESS Vol. 1,2017-05-21,G,minor,G minor,96927
klsr,Beat Salad,0.55,0.437,2,-15.38,0,0.263,0.502,0.576,77.625,4,4crqgIjfryS5KyHE4V59UK,cold day,17,BLESS Vol. 1,2017-05-21,D,minor,D minor,85769
MATSU,Beat Salad,0.782,0.188,10,-16.388,1,0.266,4.42e-5,0.451,119.986,4,4crqgIjfryS5KyHE4V59UK,d u s k,16,BLESS Vol. 1,2017-05-21,A#,major,A# major,80000
Pantalaim0n,Beat Salad,0.417,0.22,5,-18.905,0,0.426,0,0.415,141.85,3,4crqgIjfryS5KyHE4V59UK,9 to 5,15,BLESS Vol. 1,2017-05-21,F,minor,F minor,73672
Cold,Beat Salad,0.611,0.164,5,-14.028,0,0.129,0.909,0.561,154.056,4,4crqgIjfryS5KyHE4V59UK,Hidden,15,BLESS Vol. 1,2017-05-21,F,minor,F minor,89655
Knablinz,Beat Salad,0.558,0.427,7,-15.271,0,0.557,0.835,0.537,93.888,3,4crqgIjfryS5KyHE4V59UK,dugup,15,BLESS Vol. 1,2017-05-21,G,minor,G minor,72000
Ridgewell,Beat Salad,0.449,0.681,9,-11.124,0,0.127,0.83,0.944,170.045,4,4crqgIjfryS5KyHE4V59UK,Split,16,BLESS Vol. 1,2017-05-21,A,minor,A minor,171330
TrustHoustonEmcee,Beat Salad,0.699,0.391,9,-19.972,0,0.385,0.934,0.0996,77.022,4,4crqgIjfryS5KyHE4V59UK,Contact,15,BLESS Vol. 1,2017-05-21,A,minor,A minor,93522
leftraeht,Beat Salad,0.733,0.159,5,-11.45,0,0.122,0.922,0.456,171.99,4,4crqgIjfryS5KyHE4V59UK,insomnia,15,BLESS Vol. 1,2017-05-21,F,minor,F minor,81002
dschulez,Beat Salad,0.653,0.469,4,-14.231,0,0.395,0.736,0.153,150.127,4,4crqgIjfryS5KyHE4V59UK,lush,16,BLESS Vol. 1,2017-05-21,E,minor,E minor,95741
gaz korbier,Beat Salad,0.711,0.388,9,-15.346,0,0.0998,0.908,0.264,159.996,4,4crqgIjfryS5KyHE4V59UK,de feu et de cendre,15,BLESS Vol. 1,2017-05-21,A,minor,A minor,132234
nxmxd,Beat Salad,0.41,0.805,6,-11.875,1,0.0509,0.877,0.377,141.994,4,4crqgIjfryS5KyHE4V59UK,TALK,15,BLESS Vol. 1,2017-05-21,F#,major,F# major,109298
Senoy,Beat Salad,0.398,0.237,2,-18.608,1,0.0313,0.934,0.0931,136.288,4,4crqgIjfryS5KyHE4V59UK,five flowers,20,BLESS Vol. 1,2017-05-21,D,major,D major,91764
Telemakus,Beat Salad,0.534,0.451,1,-13.463,0,0.196,0.777,0.515,106.776,1,4Q8Wv8ognM992IeS9iy1zj,Sunrise,17,BLESS Vol. 3,2019-09-27,C#,minor,C# minor,125573
KAZUMI KANEDA,Beat Salad,0.529,0.666,5,-9.437,0,0.0357,0.825,0.316,169.783,4,4Q8Wv8ognM992IeS9iy1zj,Telekinesis Attack,19,BLESS Vol. 3,2019-09-27,F,minor,F minor,121411
ideism,Beat Salad,0.902,0.253,10,-11.187,0,0.302,0.0541,0.404,94.948,4,4Q8Wv8ognM992IeS9iy1zj,Forgetting Again,30,BLESS Vol. 3,2019-09-27,A#,minor,A# minor,121263
Dr. Dundiff,Beat Salad,0.779,0.128,4,-11.879,1,0.0641,0.643,0.336,84.999,4,4Q8Wv8ognM992IeS9iy1zj,It's Raining,22,BLESS Vol. 3,2019-09-27,E,major,E major,135705
Handbook,Beat Salad,0.604,0.385,11,-10.978,0,0.0402,0.591,0.548,134.992,4,4Q8Wv8ognM992IeS9iy1zj,Slow Motion,22,BLESS Vol. 3,2019-09-27,B,minor,B minor,135111
Gas Lab,Beat Salad,0.502,0.501,0,-10.408,1,0.0529,0.582,0.241,92.464,3,4Q8Wv8ognM992IeS9iy1zj,Chalice,30,BLESS Vol. 3,2019-09-27,C,major,C major,147804
Soul Food Horns,Beat Salad,0.661,0.347,7,-8.763,1,0.211,0.85,0.623,176.638,4,4Q8Wv8ognM992IeS9iy1zj,City Vibes,19,BLESS Vol. 3,2019-09-27,G,major,G major,154761
Louk,Beat Salad,0.694,0.469,1,-9.068,1,0.159,0.532,0.719,97.975,4,4Q8Wv8ognM992IeS9iy1zj,The Intrepid,19,BLESS Vol. 3,2019-09-27,C#,major,C# major,117551
Daneel,Beat Salad,0.73,0.242,9,-8.343,0,0.297,0.935,0.629,79.092,4,4Q8Wv8ognM992IeS9iy1zj,Red,21,BLESS Vol. 3,2019-09-27,A,minor,A minor,98750
Illa J,Beat Salad,0.586,0.453,0,-11.707,1,0.134,0.734,0.334,97.536,4,4Q8Wv8ognM992IeS9iy1zj,SpaceJam,16,BLESS Vol. 3,2019-09-27,C,major,C major,206642
TiMT,Beat Salad,0.511,0.859,10,-6.411,1,0.0628,2.37e-4,0.0626,160.105,4,4Q8Wv8ognM992IeS9iy1zj,Hidden Inside,17,BLESS Vol. 3,2019-09-27,A#,major,A# major,123000
Radicule.,Beat Salad,0.626,0.529,11,-8.05,0,0.342,0.934,0.442,81.839,4,4Q8Wv8ognM992IeS9iy1zj,Melanin,17,BLESS Vol. 3,2019-09-27,B,minor,B minor,94793
G Mills,Beat Salad,0.416,0.698,0,-5.709,1,0.0986,0.75,0.178,81.869,4,4Q8Wv8ognM992IeS9iy1zj,Dizzy Stutter,23,BLESS Vol. 3,2019-09-27,C,major,C major,78139
