name,playlist_name,danceability,energy,key,loudness,mode,speechiness,instrumentalness,valence,tempo,time_signature,track.album.id,track.name,track.popularity,track.album.name,track.album.release_date,key_name,mode_name,key_mode,track.duration_ms
Barrabas,Disco,0.703,0.595,7,-13.707,1,0.1,0.0128,0.838,124.14,4,1BBX809SQ27pjFs1uieLqu,Woman,28,Barrabas. Sus Primeras Grabaciones (1972-1975) [Remastered],2005,G,major,G major,304040
Barry White,Disco,0.781,0.816,11,-10.697,1,0.0762,0.0147,0.781,114.592,4,6fPii3RUZhVIX3qINgHPzR,"Honey Please, Can't Ya See",25,Stone Gon',1973-01-01,B,major,B major,315533
Barry White,Disco,0.441,0.533,2,-13.239,0,0.0347,0.0418,0.303,111.512,4,0ldkrsBFHXhKHlynq8tJVI,Standing In The Shadows Of Love,25,I've Got So Much To Give,1973-01-01,D,minor,D minor,486133
Barry White,Disco,0.625,0.869,2,-9.467,0,0.0293,0.0626,0.89,114.223,4,6IrwV1l7aNrX3QgBqfoj9U,What Am I Gonna Do With You,49,Just Another Way To Say I Love You,1975-03-25,D,minor,D minor,219440
Barry White,Disco,0.678,0.571,5,-9.51,1,0.0353,0.0862,0.765,130.285,4,42Si9RbdXYGWQsfNTzjlnG,"You're The First, The Last, My Everything",52,Can't Get Enough,1974-02-15,F,major,F major,276466
Barry White,Disco,0.729,0.78,5,-7.604,1,0.0631,0.106,0.795,111.833,4,42Si9RbdXYGWQsfNTzjlnG,"Can't Get Enough Of Your Love, Babe",65,Can't Get Enough,1974-02-15,F,major,F major,274000
Belle Epoque,Disco,0.853,0.367,8,-13.155,0,0.0402,0.0136,0.952,109.289,4,6kPNdXGufv1totLvXOinmY,Miss Broadway,3,The Best Of,2015-10-16,G#,minor,G# minor,439106
Belle Epoque,Disco,0.687,0.574,5,-11.434,1,0.0708,0.0095,0.961,133.205,4,0PJL7tRKWqRT3iLq5a44qX,Black Is Black,32,Disco Hits 70,2007-05-04,F,major,F major,175119
Belle Epoque,Disco,0.757,0.742,5,-15.713,1,0.0626,0.0411,0.869,133.755,4,6kPNdXGufv1totLvXOinmY,Bamalama / Taste of Chains / Good Golly Miss Molly / Whole Lotta Shake / Taste of Chains / Let Men Be / Drink Me / Memphis Tennessee,1,The Best Of,2015-10-16,F,major,F major,685066
Belle Epoque,Disco,0.708,0.966,4,-8.187,1,0.0647,0.301,0.607,129.331,4,0PJL7tRKWqRT3iLq5a44qX,Let Me Be,9,Disco Hits 70,2007-05-04,E,major,E major,282865
Betty Wright,Disco,0.776,0.768,2,-5.019,1,0.0502,2.4e-6,0.838,101.591,4,5hWEUNz3lwNFyfhG82gqXC,Tonight Is the Night (Pts. 1&2),40,The Essentials: Betty Wright,2002-07-02,D,major,D major,499400
Bettye LaVette,Disco,0.702,0.728,1,-11.525,1,0.063,0.501,0.926,126.274,4,5bYi0lm8inqOHBgx5bWpwd,Doin' The Best That I Can - 2012 - Remaster,3,"The West End Story, Vol. 2 (2012 - Remaster)",1993-01-01,C#,major,C# major,667040
Gladys Knight,Disco,0.673,0.783,10,-10.139,0,0.0588,0.00188,0.801,119.295,4,1KedFSRT6J8cWV4cCG06kE,It's a Better Than Good Time,17,The Way We Were: The Best Of Gladys Knight & The Pips,2009-03-26,A#,minor,A# minor,346600
Luv You Madly Orchestra,Disco,0.772,0.779,5,-9.484,0,0.0798,0.0384,0.902,127.752,4,3U6P8XM9ok959vfHBvmeoX,"Moon Maiden - 12 "" mix",5,Jungle Music,2010-08-16,F,minor,F minor,528280
Biddu,Disco,0.672,0.766,11,-9.514,0,0.0357,0.862,0.849,111.814,4,46Jal50MkQSkvYmwi2Zf97,Rain Forest,24,Lo Esencial De La Música Instrumental Más Hermosa Del Mundo,2011-02-14,B,minor,B minor,282000
Biddu Orchestra,Disco,0.682,0.67,7,-8.176,1,0.0346,0.918,0.516,125.678,4,43vWfIBs0dYKVNtgczRtgW,Trippin' On A Soul Cloud,4,Dance Masters,2005-11-14,G,major,G major,245773
Bileo,Disco,0.755,0.896,2,-9.251,0,0.0846,2.53e-5,0.963,130.35,4,6otkaIE1aWQcD4Nky3wVNX,You Can Win,47,You Can Win,2014-09-08,D,minor,D minor,206207
Bileo,Disco,0.872,0.812,9,-10.056,0,0.0443,0.00151,0.974,124.741,4,6otkaIE1aWQcD4Nky3wVNX,Let's Go,35,You Can Win,2014-09-08,A,minor,A minor,264757
Billy Nichols,Disco,0.81,0.892,7,-5.025,0,0.0501,0.0444,0.671,125.943,4,6rHw1EZfgAN01qXtDZmsPu,Give Your Body Up To The Music - Club Version,6,Larry Levan's Classic West End Records Remixes Made Famous At The Legendary Paradise Garage,1999-01-01,G,minor,G minor,462677
Taana Gardner,Disco,0.671,0.907,10,-5.377,1,0.083,9.83e-4,0.692,107.974,4,6rHw1EZfgAN01qXtDZmsPu,No Frills - Club Version,9,Larry Levan's Classic West End Records Remixes Made Famous At The Legendary Paradise Garage,1999-01-01,A#,major,A# major,388144
Sparque,Disco,0.73,0.91,6,-6.619,1,0.0549,0.0329,0.821,118.682,4,6rHw1EZfgAN01qXtDZmsPu,Let's Go Dancin' - Club Version,8,Larry Levan's Classic West End Records Remixes Made Famous At The Legendary Paradise Garage,1999-01-01,F#,major,F# major,491978
Loose Joints,Disco,0.716,0.659,4,-8.476,0,0.114,0.377,0.837,120.1,4,6rHw1EZfgAN01qXtDZmsPu,Is It All Over My Face? - Female Vocal,19,Larry Levan's Classic West End Records Remixes Made Famous At The Legendary Paradise Garage,1999-01-01,E,minor,E minor,416885
Taana Gardner,Disco,0.734,0.729,2,-8.337,1,0.188,0.0754,0.404,125.183,4,6rHw1EZfgAN01qXtDZmsPu,Work That Body - Club Version,8,Larry Levan's Classic West End Records Remixes Made Famous At The Legendary Paradise Garage,1999-01-01,D,major,D major,467649
Billy Ocean,Disco,0.752,0.736,6,-7.826,0,0.0323,0.176,0.961,115.996,4,4ZI9gAyVbpj3oioA8mwq65,Stay the Night,14,City Limit (Expanded Edition),2016-03-25,F#,minor,F# minor,385253
Billy Ocean,Disco,0.741,0.78,5,-5.889,1,0.0449,1.38e-5,0.768,110.845,4,4ZI9gAyVbpj3oioA8mwq65,Who's Gonna Rock You,14,City Limit (Expanded Edition),2016-03-25,F,major,F major,215920
Billy Ocean,Disco,0.853,0.744,0,-7.344,0,0.0515,0.0742,0.825,101.549,4,4ZI9gAyVbpj3oioA8mwq65,City Limit,19,City Limit (Expanded Edition),2016-03-25,C,minor,C minor,206226
Billy Ocean,Disco,0.758,0.701,2,-7.381,1,0.0501,4.56e-6,0.78,112.657,4,4ZI9gAyVbpj3oioA8mwq65,Whatever Turns You On,12,City Limit (Expanded Edition),2016-03-25,D,major,D major,264026
Billy Ocean,Disco,0.761,0.744,5,-6.154,1,0.0332,3.96e-6,0.724,112.71,4,4ZI9gAyVbpj3oioA8mwq65,American Hearts,22,City Limit (Expanded Edition),2016-03-25,F,major,F major,238533
Billy Ocean,Disco,0.881,0.829,9,-5.968,0,0.122,6.3e-4,0.814,115.418,4,1qBIawNlWPB2UNg54APcNo,Nights (Feel Like Gettin' Down),34,Nights (Feel Like Getting Down),1981,A,minor,A minor,282200
Black Ivory,Disco,0.708,0.86,1,-10.773,0,0.049,0.0159,0.712,116.304,4,4AszU3mLCSd8vdwYhMpJbk,Mainline,29,Hangin' Heavy,1979,C#,minor,C# minor,419173
Black Ivory,Disco,0.882,0.782,0,-10.315,1,0.0497,0.0293,0.894,128.572,4,4AszU3mLCSd8vdwYhMpJbk,Big Apple Rock,6,Hangin' Heavy,1979,C,major,C major,614200
Black Ivory,Disco,0.587,0.772,2,-9.291,0,0.0366,0.00143,0.92,132.435,4,6KHmbETh6lc1tmmytM8Mte,Making Love in My Mind,2,Black Ivory,1976,D,minor,D minor,140893
Black Ivory,Disco,0.558,0.851,2,-11.016,1,0.0569,5.73e-5,0.627,118.174,4,6KHmbETh6lc1tmmytM8Mte,White Wind,3,Black Ivory,1976,D,major,D major,310693
Black Ivory,Disco,0.613,0.839,9,-10.736,0,0.0382,0.00367,0.735,124.526,4,6KHmbETh6lc1tmmytM8Mte,Walking Downtown (Saturday Night),4,Black Ivory,1976,A,minor,A minor,499320
Black Ivory,Disco,0.679,0.738,8,-11.562,0,0.0518,0.00596,0.971,133.258,4,6KHmbETh6lc1tmmytM8Mte,Longer Ride,2,Black Ivory,1976,G#,minor,G# minor,216040
Blondie,Disco,0.728,0.68,4,-8.027,1,0.0338,0.0599,0.441,114.686,4,2vzwQELxR1wxXJWACtbvsW,Heart Of Glass - Single Version / Remastered,37,Heart Of Glass,1979-01-03,E,major,E major,252893
Bob A Rela,Disco,0.618,0.625,9,-13.071,0,0.0659,0.00399,0.556,129.671,4,36inWjYLVfLkEhnBzMloWT,Spend the Night,4,"Disco Music History, Vol. 7",2012-07-23,A,minor,A minor,465146
Bombers,Disco,0.725,0.626,11,-8.648,0,0.0872,0.0197,0.628,126.123,4,4uSDBHHQ4OiRTExvzQXXks,Everybody Get Dancin',11,Bombers 2,1979-01-01,B,minor,B minor,568600
Bombers,Disco,0.581,0.656,2,-9.888,1,0.0688,0.397,0.829,122.331,4,4uSDBHHQ4OiRTExvzQXXks,Pistolero,5,Bombers 2,1979-01-01,D,major,D major,331933
Bombers,Disco,0.73,0.874,10,-7.605,1,0.0706,0.00154,0.741,122.556,4,4uSDBHHQ4OiRTExvzQXXks,Disco Galaxy,5,Bombers 2,1979-01-01,A#,major,A# major,511080
Bombers,Disco,0.726,0.706,11,-8.586,0,0.0779,0.0665,0.922,115.412,4,4uSDBHHQ4OiRTExvzQXXks,Shake,13,Bombers 2,1979-01-01,B,minor,B minor,315520
Bombers,Disco,0.641,0.861,5,-7.402,0,0.0626,0.00466,0.811,121.949,4,4uSDBHHQ4OiRTExvzQXXks,Let's Dance,4,Bombers 2,1979-01-01,F,minor,F minor,295866
Bombers,Disco,0.537,0.662,0,-11.114,1,0.0452,0.212,0.711,111.506,4,7Cutx7neHmBiLftHi36Sjq,Don't Stop the Music,2,Bombers,1978-01-01,C,major,C major,390080
Bombers,Disco,0.601,0.693,0,-11.837,1,0.0453,0.711,0.912,113.807,4,7Cutx7neHmBiLftHi36Sjq,Dance Dance Dance,1,Bombers,1978-01-01,C,major,C major,354613
Bombers,Disco,0.532,0.741,0,-11.564,1,0.0501,0.447,0.808,125.63,4,7Cutx7neHmBiLftHi36Sjq,Supermax,0,Bombers,1978-01-01,C,major,C major,389106
Bombers,Disco,0.726,0.467,4,-14.913,0,0.0771,0.494,0.849,92.323,4,7Cutx7neHmBiLftHi36Sjq,Main Man,0,Bombers,1978-01-01,E,minor,E minor,225866
Boney M.,Disco,0.761,0.682,5,-10.515,0,0.0361,0.735,0.941,124.456,4,47BiiKmyW9EYaTmuEwk91o,Daddy Cool,43,Take The Heat Off Me,1976-09-25,F,minor,F minor,208520
Boney M.,Disco,0.607,0.88,10,-7.421,1,0.137,4.03e-5,0.908,132.639,4,3tmEsUoBTVz1n4oUZH3QKk,Take the Heat off Me,6,The Complete Boney M.,2008-11-07,A#,major,A# major,287160
Boney M.,Disco,0.643,0.834,0,-9.296,0,0.0959,0.071,0.854,121.789,4,47BiiKmyW9EYaTmuEwk91o,Sunny,38,Take The Heat Off Me,1976-09-25,C,minor,C minor,241400
Boney M.,Disco,0.631,0.946,1,-7.738,0,0.0572,0.713,0.814,123.373,4,0txzXbDfTn3vAdx77iCaXd,Nightflight to Venus,37,Nightflight to Venus,1978,C#,minor,C# minor,287240
Boney M.,Disco,0.639,0.893,9,-6.509,1,0.036,0.00816,0.966,126.143,4,0txzXbDfTn3vAdx77iCaXd,Rasputin,62,Nightflight to Venus,1978,A,major,A major,351573
Boney M.,Disco,0.781,0.936,1,-5.843,1,0.0293,0.0522,0.98,131.659,4,2S4y0QJV6tC2lEUBfKnXdn,Gotta Go Home,53,Oceans Of Fantasy,1979,C#,major,C# major,225626
Boney M.,Disco,0.624,0.803,0,-6.187,1,0.0873,0.00839,0.962,129.094,4,0txzXbDfTn3vAdx77iCaXd,Painter Man,30,Nightflight to Venus,1978,C,major,C major,190720
Boule Noire,Disco,0.686,0.853,9,-9.46,0,0.108,2.8e-6,0.8,95.711,4,2R71vI9WFScMBDYuYjlKVT,Aimes-tu la vie comme moi,28,Boule Noire,1976-01-01,A,minor,A minor,224373
Boule Noire,Disco,0.646,0.78,9,-9.316,1,0.0466,0,0.859,130.686,4,2R71vI9WFScMBDYuYjlKVT,Dis-le moi,3,Boule Noire,1976-01-01,A,major,A major,224733
Boule Noire,Disco,0.61,0.931,0,-7.487,1,0.0623,2.94e-5,0.891,107.558,4,2R71vI9WFScMBDYuYjlKVT,"Loin, loin de la ville",17,Boule Noire,1976-01-01,C,major,C major,193880
Boule Noire,Disco,0.705,0.819,10,-8.898,0,0.0685,1.2e-4,0.725,125.808,4,2R71vI9WFScMBDYuYjlKVT,La balance qui balance,6,Boule Noire,1976-01-01,A#,minor,A# minor,216080
Boule Noire,Disco,0.747,0.62,4,-11.023,0,0.0343,0.00169,0.52,111.487,4,2R71vI9WFScMBDYuYjlKVT,Le boum boum du bonheur,5,Boule Noire,1976-01-01,E,minor,E minor,190840
Boule Noire,Disco,0.742,0.725,6,-8.549,0,0.0373,3.64e-6,0.825,124.494,4,2R71vI9WFScMBDYuYjlKVT,Comme on est bien,3,Boule Noire,1976-01-01,F#,minor,F# minor,177373
Boule Noire,Disco,0.601,0.76,4,-8.084,0,0.0573,1.1e-6,0.911,123.787,4,6dL4ApuMaiFK9FP5wrTO4T,Loin d'ici,3,Les années passent,1977-01-01,E,minor,E minor,207533
Boule Noire,Disco,0.722,0.58,6,-8.42,0,0.0321,1.96e-5,0.866,100.508,4,6dL4ApuMaiFK9FP5wrTO4T,Entre nous,1,Les années passent,1977-01-01,F#,minor,F# minor,204533
Boule Noire,Disco,0.621,0.549,2,-10.021,1,0.0587,5.28e-4,0.738,91.427,4,6dL4ApuMaiFK9FP5wrTO4T,Sexy mama,1,Les années passent,1977-01-01,D,major,D major,297960
Boule Noire,Disco,0.649,0.671,7,-9.448,1,0.0444,0.0123,0.781,120.404,4,6dL4ApuMaiFK9FP5wrTO4T,1254 rue Stanley,1,Les années passent,1977-01-01,G,major,G major,282693
Boule Noire,Disco,0.683,0.649,9,-9.047,0,0.141,3.65e-4,0.79,96.89,4,0Q5BvrKwpazbsunPATkumv,Aimer d'amour,39,Aimer d'amour,1978-01-01,A,minor,A minor,207280
Boule Noire,Disco,0.707,0.517,6,-11.222,0,0.0601,0.00269,0.948,128.753,4,0Q5BvrKwpazbsunPATkumv,Constance,11,Aimer d'amour,1978-01-01,F#,minor,F# minor,196280
Boule Noire,Disco,0.732,0.555,0,-8.851,1,0.0299,5.61e-4,0.561,112.853,4,0Q5BvrKwpazbsunPATkumv,Douce musique,4,Aimer d'amour,1978-01-01,C,major,C major,242133
Boule Noire,Disco,0.817,0.535,5,-11.308,1,0.0446,0.0441,0.818,114.234,4,0Q5BvrKwpazbsunPATkumv,Barbados Girl - Version francaise,5,Aimer d'amour,1978-01-01,F,major,F major,179973
Boule Noire,Disco,0.611,0.448,4,-11.209,0,0.0599,1.35e-4,0.523,123.952,4,0Q5BvrKwpazbsunPATkumv,"Dansons, c'est bon!",4,Aimer d'amour,1978-01-01,E,minor,E minor,183133
Boule Noire,Disco,0.753,0.76,9,-9.248,1,0.0469,8.35e-4,0.581,105.179,4,0Q5BvrKwpazbsunPATkumv,Tu m'habitais,4,Aimer d'amour,1978-01-01,A,major,A major,221440
Boz Scaggs,Disco,0.662,0.788,11,-5.544,0,0.0635,0.141,0.929,116.499,4,7DysI4j6UqK00RTfETKXqs,Lowdown - Edit,60,Silk Degrees,1976,B,minor,B minor,315640
Brainstorm,Disco,0.553,0.75,1,-12.822,1,0.053900000000000003,0.06,0.742,134.585,4,4tLBJzaV71qm3TyepiEIBy,Hot For You,9,Funky Entertainment,1979,C#,major,C# major,641266
Brainstorm,Disco,0.555,0.749,2,-14.485,1,0.0451,0.00121,0.652,103.934,4,0mAMaIdFh0Q5Ze5UlVtxdh,Journey To The Light,11,Journey To The Light,1978-01-01,D,major,D major,340000
Brainstorm,Disco,0.66,0.809,0,-12.88,1,0.0416,1e-4,0.803,117.355,4,0mAMaIdFh0Q5Ze5UlVtxdh,We're On Our Way Home (Part 1),14,Journey To The Light,1978-01-01,C,major,C major,224706
Brainstorm,Disco,0.71,0.721,10,-12.864,1,0.0457,6.65e-4,0.867,134.38,4,4tLBJzaV71qm3TyepiEIBy,A Case Of The Boogie,5,Funky Entertainment,1979,A#,major,A# major,578426
Brainstorm,Disco,0.424,0.715,0,-14.423,1,0.0456,8.45e-5,0.849,162.475,4,0mAMaIdFh0Q5Ze5UlVtxdh,If You Ever Need To Cry,7,Journey To The Light,1978-01-01,C,major,C major,392120
Brainstorm,Disco,0.354,0.658,5,-13.234,0,0.0812,2.63e-4,0.706,176.396,4,0mAMaIdFh0Q5Ze5UlVtxdh,Loving Just You,5,Journey To The Light,1978-01-01,F,minor,F minor,270666
Brainstorm,Disco,0.475,0.804,11,-11.937,0,0.159,0,0.316,90.184,4,0mAMaIdFh0Q5Ze5UlVtxdh,Brand New Day,4,Journey To The Light,1978-01-01,B,minor,B minor,229240
The Brothers Johnson,Disco,0.73,0.622,7,-11.7,0,0.0532,0.00874,0.752,90.973,4,5B1f1QwqbRhjWAExB1sofe,Strawberry Letter 23,60,Right On Time,1977-01-01,G,minor,G minor,299066
The Brothers Johnson,Disco,0.775,0.686,1,-12.047,0,0.0407,0.0013,0.884,102.963,4,5B1f1QwqbRhjWAExB1sofe,Runnin' For Your Lovin',25,Right On Time,1977-01-01,C#,minor,C# minor,307266
The Brothers Johnson,Disco,0.757,0.662,0,-12.084,1,0.0342,6.93e-5,0.921,114.672,4,5B1f1QwqbRhjWAExB1sofe,"Free Yourself, Be Yourself",18,Right On Time,1977-01-01,C,major,C major,252893
The Brothers Johnson,Disco,0.88,0.57,2,-13.145,1,0.0821,0.0388,0.791,106.035,4,5IzEY3pod97kHrdt5Qt1RB,Get The Funk Out Ma Face,48,Look Out For #1,1976-01-01,D,major,D major,147000
The Brothers Johnson,Disco,0.859,0.782,10,-8.344,1,0.0369,0.0297,0.931,119.518,4,4DUmxqvkQn3UJgDLjlYsyX,Stomp! - Single Version,58,Strawberry Letter 23/The Very Best Of The Brothers Johnson,2003-01-01,A#,major,A# major,247133
The Brothers Johnson,Disco,0.779,0.928,2,-9.41,1,0.0508,0.452,0.874,114.356,4,2dJxPMemJS59BoEsR6AJ55,Ain't We Funkin' Now,32,Blam! (With Bonus Track),1978,D,major,D major,337546
Bumblebee Unlimited,Disco,0.769,0.696,8,-10.36,1,0.0462,0.0149,0.618,109.158,4,25DkBGXFTsTtqcwl1MVUzI,I Got a Big Bee,17,Sting Like A Bee,1979-03-01,G#,major,G# major,468760
Bumblebee Unlimited,Disco,0.636,0.762,9,-9.322,0,0.0424,0.865,0.93,124.14,4,25DkBGXFTsTtqcwl1MVUzI,Space Shuttle Ride,11,Sting Like A Bee,1979-03-01,A,minor,A minor,390360
Bumblebee Unlimited,Disco,0.711,0.605,1,-12.519,0,0.0692,0.0852,0.62,123.301,4,25DkBGXFTsTtqcwl1MVUzI,Honey Bun,6,Sting Like A Bee,1979-03-01,C#,minor,C# minor,318853
C. Henry Woods Troupe,Disco,0.642,0.849,6,-6.199,0,0.0484,0.799,0.647,125.695,4,31Cu3f8Ao0OyhcIVmSJZmV,The Stranger,6,Soul Cal,2012-03-27,F#,minor,F# minor,513306
Luther Davis,Disco,0.731,0.641,9,-6.16,0,0.0646,0.00323,0.802,130.565,4,31Cu3f8Ao0OyhcIVmSJZmV,You Can Be A Star,13,Soul Cal,2012-03-27,A,minor,A minor,277000
Candi Staton,Disco,0.797,0.649,10,-9.352,0,0.069,0.00306,0.939,115.572,4,7jTJXXSCxc4Gr3GejywgTZ,When You Wake up Tomorrow,7,Young Hearts Run Free: The Best Of Candi Staton,1995-10-10,A#,minor,A# minor,402200
Candi Staton,Disco,0.653,0.652,7,-9.304,0,0.0427,1.58e-5,0.846,115.388,4,39ntuIhbcC8rsmRV2qXkmZ,Young Hearts Run Free,63,Young Hearts Run Free (US Internet Release),1976,G,minor,G minor,248360
Candi Staton,Disco,0.522,0.689,5,-8.696,1,0.126,0,0.652,116.802,4,39ntuIhbcC8rsmRV2qXkmZ,Run to Me,28,Young Hearts Run Free (US Internet Release),1976,F,major,F major,258826
Candi Staton,Disco,0.686,0.561,0,-11.607,1,0.0851,0,0.933,102.09,4,1t3ooTkXczb3rVAvEwu2Et,Nights on Broadway,46,Music Speaks Louder Than Words,1977,C,major,C major,209826
Carl Bean,Disco,0.704,0.846,5,-5.901,0,0.0537,7.55e-5,0.549,117.404,4,4lHbESROFQAfuTWS2zTlYP,"I Was Born This Way - 12"" Vocal",0,Keep On Dancin': A Tribute to the Godfather of Disco Mel Cheren (Pt. 2),2010-01-01,F,minor,F minor,393333
Carol Jiani,Disco,0.774,0.572,10,-9.103,0,0.0425,0.0153,0.548,121.196,4,2XrNPcD3npQz0Olm2MruY8,Hit'n Run Lover,28,Hit'n Run Lover,1981,A#,minor,A# minor,486560
Carol Jiani,Disco,0.812,0.64,2,-8.616,1,0.0846,0.794,0.82,124.52,4,2XrNPcD3npQz0Olm2MruY8,Mercy - Remix,13,Hit'n Run Lover,1981,D,major,D major,411560
Carol Jiani,Disco,0.772,0.63,7,-8.178,1,0.0527,0.0189,0.51,120.509,4,2XrNPcD3npQz0Olm2MruY8,The Woman in Me - Remix,5,Hit'n Run Lover,1981,G,major,G major,341573
Carol Jiani,Disco,0.827,0.661,5,-7.827,0,0.0559,0.471,0.693,118.935,4,2XrNPcD3npQz0Olm2MruY8,Can't Get Enough,3,Hit'n Run Lover,1981,F,minor,F minor,385826
Carol Jiani,Disco,0.814,0.861,0,-5.94,1,0.0603,0.729,0.703,127.383,4,2XrNPcD3npQz0Olm2MruY8,High Cost of Living,1,Hit'n Run Lover,1981,C,major,C major,418733
Carol Jiani,Disco,0.586,0.755,0,-7.126,0,0.047,3.12e-4,0.737,87.959,4,2XrNPcD3npQz0Olm2MruY8,All the People in the World - Remix,2,Hit'n Run Lover,1981,C,minor,C minor,484866
Carol Jiani,Disco,0.787,0.714,0,-7.633,1,0.0513,0.349,0.871,122.717,4,2XrNPcD3npQz0Olm2MruY8,Ask Me,6,Hit'n Run Lover,1981,C,major,C major,378706
Carol Jiani,Disco,0.562,0.615,8,-6.271,1,0.039,0,0.401,128.268,4,2XrNPcD3npQz0Olm2MruY8,Your Heart Is Safe,0,Hit'n Run Lover,1981,G#,major,G# major,227933
Carol Williams,Disco,0.621,0.665,0,-12.963,1,0.0417,2.81e-4,0.661,121.801,4,7eY0iC16v1UNmrHqG1eiuB,Love Is You,12,'Lectric Lady,1976-07-01,C,major,C major,307617
Carol Williams,Disco,0.532,0.713,0,-11.944,0,0.0812,2.46e-6,0.721,123.738,4,7eY0iC16v1UNmrHqG1eiuB,More,4,'Lectric Lady,1976-07-01,C,minor,C minor,339661
Carol Williams,Disco,0.648,0.662,5,-10.929,0,0.0591,0,0.706,119.489,4,7eY0iC16v1UNmrHqG1eiuB,My Time of Need,0,'Lectric Lady,1976-07-01,F,minor,F minor,222981
Carol Williams,Disco,0.671,0.719,5,-9.969,1,0.093,6.98e-5,0.712,127.541,4,7eY0iC16v1UNmrHqG1eiuB,Come Back,0,'Lectric Lady,1976-07-01,F,major,F major,220345
Celi Bee & The Buzzy Bunch,Disco,0.848,0.397,0,-12.123,1,0.0516,0.0738,0.961,118.386,4,5P2ef31uQEAatAOYIRBUrd,Superman,9,Celi Bee & The Buzzy Bunch (Digitally Remastered),2007-07-01,C,major,C major,307800
Celi Bee,Disco,0.681,0.623,5,-10.005,1,0.0457,1.45e-4,0.924,116.933,4,1nGfvxoyaf455Qe1wA2m8p,"Hurt Me, Hurt Me",0,Celi Bee & The Buzzy Bunch (Expanded Edition) [Digitally Remastered],2013-11-12,F,major,F major,187477
Celi Bee,Disco,0.506,0.574,1,-9.499,1,0.0334,0.244,0.85,134.164,4,1nGfvxoyaf455Qe1wA2m8p,Smile,0,Celi Bee & The Buzzy Bunch (Expanded Edition) [Digitally Remastered],2013-11-12,C#,major,C# major,240640
Celi Bee,Disco,0.621,0.859,3,-11.137,1,0.0386,0.433,0.932,134.151,4,1nGfvxoyaf455Qe1wA2m8p,One Love,2,Celi Bee & The Buzzy Bunch (Expanded Edition) [Digitally Remastered],2013-11-12,D#,major,D# major,479930
Central Line,Disco,0.887,0.498,9,-8.276,0,0.0999,0.0444,0.854,111.997,4,7b8KxCyvlF8PtIm1SCfNs9,Walking Into Sunshine,36,"The Funk Essentials 12"" Collection And More",1999-01-01,A,minor,A minor,474040
Cerrone,Disco,0.619,0.948,5,-6.641,0,0.0432,0.22,0.82,123.016,4,6bk44PKxM0jfZy6h5wvWy9,Supernature,47,"Cerrone I, II, III",2014-10-27,F,minor,F minor,585374
Cerrone,Disco,0.74,0.856,6,-6.767,0,0.146,1.42e-4,0.958,127.45,4,1bhfKoFhwaP5KAARmQOlXw,Give Me Love,22,Brigade Mondaine - Intégrale,2014-10-27,F#,minor,F# minor,281750
Cerrone,Disco,0.639,0.785,5,-7.889,0,0.0338,0.148,0.764,132.312,4,6flraTQ07sM0Z5MIcwZnOn,Midnite Lady [Edit],19,The Best Of Cerrone Productions,2014-12-15,F,minor,F minor,273153
Cerrone,Disco,0.685,0.805,5,-6.058,1,0.0347,0.208,0.786,119.506,4,6flraTQ07sM0Z5MIcwZnOn,Look For Love [Edit],23,The Best Of Cerrone Productions,2014-12-15,F,major,F major,286000
Chaka Khan,Disco,0.671,0.69,8,-9.089,0,0.0335,0.00201,0.875,116.133,4,6elTNQdWmobPp0QGEPwPMc,Fate - WSM Compilation Edit,48,What Cha' Gonna Do For Me,1981,G#,minor,G# minor,194493
Chaka Khan,Disco,0.617,0.879,0,-7.564,0,0.0455,5.71e-5,0.746,114.453,4,2lvaLIoEg3hwL2dybu6zTC,I'm Every Woman,65,Chaka,1978-10-13,C,minor,C minor,247413
Chaka Khan,Disco,0.703,0.755,0,-7.838,1,0.0362,0,0.893,111.243,4,2lvaLIoEg3hwL2dybu6zTC,Sleep on It,28,Chaka,1978-10-13,C,major,C major,261200
Charity Brown,Disco,0.654,0.929,0,-7.407,0,0.0508,0,0.893,129.325,4,5ZhJ5RuARdkgMHus96crr6,Hold On Baby,0,The Best of Charity Brown,1976,C,minor,C minor,201720
Charity Brown,Disco,0.722,0.727,8,-6.786,1,0.0739,6.7e-5,0.883,127.353,4,5ZhJ5RuARdkgMHus96crr6,Jimmy Mack,2,The Best of Charity Brown,1976,G#,major,G# major,151560
Charity Brown,Disco,0.581,0.607,7,-8.399,1,0.0333,6.89e-5,0.831,108.434,4,5ZhJ5RuARdkgMHus96crr6,Ain't No Hurt Love Can't Heal,0,The Best of Charity Brown,1976,G,major,G major,172360
Charity Brown,Disco,0.766,0.718,4,-7.167,1,0.0545,1.99e-4,0.932,113.588,4,5ZhJ5RuARdkgMHus96crr6,You Beat Me to the Punch,7,The Best of Charity Brown,1976,E,major,E major,173480
Charity Brown,Disco,0.686,0.817,1,-9.446,1,0.0377,7.17e-5,0.834,127.124,4,5ZhJ5RuARdkgMHus96crr6,Forcast (Heartbreak Pain and Tears),0,The Best of Charity Brown,1976,C#,major,C# major,235760
Chemise,Disco,0.963,0.544,9,-10.471,0,0.0863,4.55e-5,0.766,114.744,4,79GSZ1xDApKaw6BHNW5yly,She Can't Love You,36,"Classics Funky Music, Vol. 2",2001,A,minor,A minor,310293
