,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg
15,2016020016,2016-10-14,Kings,2,Flyers,4,H,A_reg,0,"2016-10-14 - Flyers 4, Kings 2",Los Angeles Kings,60.0,19.0,20.0,1.8800000000000026,13.0,6.0,7.269999999999996,3.0,-3.0,5.659999999999997,-1.0,-3.0,4.759999999999998,-0.09000000000000008,-1.33,5.210000000000001,6.0,19.0,-6.140000000000001,-2.0,7.0,-17.11,-4.0,2.0,-21.18,-2.0,-2.0,0.0,-28.57,20.0,8.0,12.0,1.6199999999999974,3.0,1.0,16.240000000000002,0.0,2.0,-50.0,0.0,-25.0,10.0,3.0,7.600000000000001,3.0,-5.0,15.71,1.0,-2.0,100.0,7.69,12.5,-5.9799999999999995,8.259999999999991,0.02300000000000002,14.0
16,2016020017,2016-10-15,Maple Leafs,4,Bruins,1,H,H_reg,1,"2016-10-15 - Bruins 1, Maple Leafs 4",Toronto Maple Leafs,60.0,4.0,-11.0,6.640000000000001,0.0,-13.0,6.75,1.0,-4.0,4.020000000000003,-2.0,1.0,-26.67,0.07999999999999963,-1.4300000000000002,11.880000000000003,2.0,-1.0,2.9100000000000037,1.0,-5.0,13.5,3.0,-5.0,22.92,-1.0,-1.0,25.0,-27.78,8.329999999999998,1.0,4.0,-4.659999999999997,-1.0,5.0,-18.560000000000002,-1.0,1.0,-50.0,-14.29,-1.5100000000000051,2.0,-8.0,9.619999999999997,-1.0,-2.0,-0.240000000000002,0.0,1.0,-50.0,0.0,-7.689999999999998,-10.48,-3.970000000000013,-0.14500000000000002,2.0
17,2016020018,2016-10-15,Senators,4,Canadiens,3,H,H_reg,1,"2016-10-15 - Canadiens 3, Senators 4",Ottawa Senators,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2016020019,2016-10-15,Lightning,3,Devils,2,H,H_reg,1,"2016-10-15 - Devils 2, Lightning 3",Tampa Bay Lightning,60.0,16.0,-14.0,12.379999999999995,2.0,-9.0,5.760000000000005,-1.0,1.0,-1.4699999999999989,-1.0,0.0,-6.670000000000002,0.06000000000000005,0.9000000000000004,-4.599999999999994,6.0,-7.0,9.61,-3.0,5.0,-13.920000000000002,-4.0,6.0,-20.17,-2.0,3.0,-35.71,-12.5,-8.02000000000001,9.0,-12.0,26.770000000000003,-1.0,-5.0,12.380000000000003,1.0,-2.0,100.0,11.11,18.180000000000007,6.0,-5.0,11.57,3.0,2.0,3.289999999999999,1.0,-1.0,100.0,8.33,8.329999999999998,-2.8200000000000003,0.45000000000000284,-0.02299999999999991,-5.0
19,2016020020,2016-10-15,Panthers,4,Red Wings,1,H,H_reg,1,"2016-10-15 - Red Wings 1, Panthers 4",Florida Panthers,60.0,-6.0,-21.0,8.690000000000005,-3.0,-9.0,4.460000000000001,-5.0,-4.0,0.4099999999999966,-3.0,-2.0,4.170000000000002,-2.29,-1.76,6.740000000000002,-7.0,-7.0,3.1699999999999946,-5.0,-10.0,23.189999999999998,-6.0,-6.0,10.909999999999997,-3.0,-2.0,33.33,-16.48,22.22,-2.0,3.0,-7.569999999999993,1.0,2.0,-3.3400000000000034,1.0,-1.0,100.0,8.33,12.5,2.0,-9.0,11.979999999999997,2.0,0.0,3.479999999999997,0.0,1.0,-50.0,0.0,-10.0,-6.94,6.539999999999992,-0.0039999999999997815,-12.0
20,2016020021,2016-10-15,Penguins,3,Ducks,2,H,H_reg,1,"2016-10-15 - Ducks 2, Penguins 3",Pittsburgh Penguins,60.0,8.0,-9.0,8.805,6.0,-6.0,8.555,5.5,-4.0,8.945000000000007,1.0,0.0,5.715000000000003,1.3849999999999998,-0.39500000000000046,14.22999999999999,9.0,-2.5,14.704999999999998,-1.0,2.0,-8.480000000000004,2.5,1.0,5.134999999999998,0.0,1.0,-25.0,-6.670000000000002,-11.10499999999999,10.0,-4.5,34.239999999999995,7.0,-3.0,49.025000000000006,1.0,0.0,25.0,9.09,0.0,-0.5,-4.0,3.9250000000000043,-3.5,-1.0,-1.6899999999999977,-0.5,-1.0,33.33,-1.0149999999999988,11.11,1.0850000000000009,-1.6950000000000074,-0.006000000000000005,-3.0
21,2016020022,2016-10-15,Capitals,2,Islanders,1,H,H_reg,1,"2016-10-15 - Islanders 1, Capitals 2",Washington Capitals,60.0,1.0,-7.0,3.594999999999999,-6.0,-3.0,-2.950000000000003,-4.5,3.5,-7.605000000000004,-3.0,0.0,-21.275000000000006,-1.2149999999999999,0.9100000000000001,-16.595,-8.0,-2.5,-5.880000000000003,-6.5,2.0,-20.369999999999997,-3.0,3.0,-19.155,-1.5,-0.5,-10.0,-8.57,21.664999999999992,-1.5,-4.5,6.515000000000001,-0.5,-2.5,8.329999999999998,-1.0,-2.0,16.67,-20.0,28.569999999999993,3.0,-6.0,8.825000000000003,-1.5,5.0,-11.935000000000002,-0.5,2.0,-83.33500000000001,-3.535,-11.805000000000007,-9.8,1.9000000000000057,-0.07900000000000007,-4.0
22,2016020023,2016-10-15,Blue Jackets,2,Sharks,3,H,A_reg,0,"2016-10-15 - Sharks 3, Blue Jackets 2",Columbus Blue Jackets,60.0,19.0,-5.0,10.579999999999998,17.0,-4.0,12.310000000000002,11.0,5.0,3.200000000000003,-2.0,0.0,-16.67,0.5899999999999999,0.43999999999999995,0.6799999999999997,5.0,-4.0,8.25,3.0,1.0,5.0,1.0,3.0,-4.200000000000003,0.0,2.0,-66.67,-1.3900000000000006,-16.67,2.0,-5.0,11.0,3.0,3.0,-2.299999999999997,-2.0,-1.0,25.0,-22.31,14.290000000000006,15.0,2.0,11.82,7.0,0.0,9.920000000000002,0.0,-1.0,50.0,0.0,14.290000000000006,-8.45,1.3299999999999983,-0.07099999999999995,-1.0
23,2016020024,2016-10-15,Wild,4,Jets,3,H,H_reg,1,"2016-10-15 - Jets 3, Wild 4",Minnesota Wild,60.0,21.0,-12.0,12.579999999999998,11.0,2.0,4.200000000000003,1.0,-1.0,1.470000000000006,-2.0,2.0,-22.230000000000004,-2.0500000000000003,-0.98,-4.309999999999995,0.0,-14.0,12.219999999999999,-7.0,-3.0,-4.18,-11.0,-3.0,-13.450000000000003,-4.0,0.0,-19.039999999999992,-1.9600000000000009,-7.5,7.0,-11.0,24.61,-1.0,-1.0,-1.5399999999999991,1.0,2.0,25.0,20.0,-26.39,13.0,4.0,5.509999999999998,12.0,4.0,8.049999999999997,1.0,0.0,50.0,3.85,2.0799999999999983,-5.6899999999999995,-6.989999999999995,-0.1259999999999999,-14.0
24,2016020025,2016-10-15,Blues,3,Rangers,2,H,H_reg,1,"2016-10-15 - Rangers 2, Blues 3",St Louis Blues,60.0,16.0,-26.0,16.889999999999993,12.0,-16.0,14.950000000000003,8.0,-7.0,11.149999999999999,3.0,-1.0,22.5,0.8399999999999999,-2.2,19.560000000000002,13.0,-10.0,17.42,0.0,-4.0,6.210000000000001,2.0,-1.0,6.920000000000002,1.0,-1.0,16.67,5.050000000000001,5.769999999999996,13.0,-6.0,25.689999999999998,3.0,-1.0,10.270000000000003,1.0,0.0,0.0,5.68,0.0,6.0,-12.0,18.520000000000003,2.0,-4.0,13.660000000000004,1.0,0.0,50.0,8.33,0.0,5.960000000000001,0.3199999999999932,0.06299999999999994,-10.0
25,2016020026,2016-10-15,Blackhawks,5,Predators,3,H,H_reg,1,"2016-10-15 - Predators 3, Blackhawks 5",Chicago Blackhawks,60.0,7.0,28.0,-6.719999999999999,6.0,15.0,-3.8900000000000006,6.0,7.0,0.4799999999999969,1.0,3.0,-24.439999999999998,-0.14000000000000012,0.48,-6.539999999999999,4.0,8.0,-2.3900000000000006,0.0,4.0,-11.219999999999999,-1.0,1.0,-9.099999999999994,-2.0,2.0,-66.67,-30.0,-33.33,4.0,4.0,2.719999999999999,1.0,-4.0,17.79,2.0,0.0,25.0,23.21,-8.89,3.0,13.0,-6.609999999999999,5.0,10.0,-2.6400000000000006,1.0,1.0,0.0,6.25,-3.8499999999999943,0.0,-7.299999999999997,-0.07300000000000018,13.0
26,2016020027,2016-10-15,Avalanche,6,Stars,5,H,H_reg,1,"2016-10-15 - Stars 5, Avalanche 6",Colorado Avalanche,60.0,11.0,1.0,5.800000000000004,0.0,2.0,-0.9200000000000017,6.0,7.0,0.8699999999999974,1.0,0.0,16.67,1.0999999999999999,-0.0900000000000003,15.520000000000003,7.0,-3.0,10.160000000000004,9.0,-1.0,31.25,9.0,2.0,27.14,2.0,0.0,66.67,16.67,3.180000000000007,-2.0,-2.0,-0.9200000000000017,0.0,1.0,-1.970000000000006,0.0,0.0,0.0,0.0,0.6400000000000006,4.0,4.0,2.009999999999998,-3.0,4.0,-13.079999999999998,-1.0,0.0,-50.0,-10.0,0.0,2.5,1.0,0.03500000000000003,-1.0
27,2016020028,2016-10-15,Coyotes,4,Flyers,3,H,H_reg,1,"2016-10-15 - Flyers 3, Coyotes 4",Arizona Coyotes,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2016020029,2016-10-15,Canucks,2,Flames,1,H,H_reg,1,"2016-10-15 - Flames 1, Canucks 2",Vancouver Canucks,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2016020029,2017-02-18,Canucks,2,Flames,1,H,H_reg,1,"2017-02-18 - Flames 1, Canucks 2",Vancouver Canucks,60.566666666667004,1.5,21.5,-9.11,-1.5,10.0,-6.710000000000001,-6.0,9.5,-13.465000000000003,1.0,-0.5,15.415,0.125,1.4649999999999999,-9.899999999999999,0.5,11.5,-10.04,2.0,6.5,-10.075000000000003,1.5,3.5,-4.9950000000000045,1.0,0.0,16.665,11.11,17.950000000000003,-1.5,5.0,-9.895000000000003,-3.0,-0.5,-1.8599999999999994,0.0,-1.0,50.0,7.640000000000001,14.290000000000006,-2.5,9.0,-10.435000000000002,-6.5,4.5,-20.854999999999997,0.0,0.0,0.0,0.0,0.0,4.4,6.690000000000012,0.11050000000000015,11.5
30,2016020030,2016-10-16,Islanders,3,Ducks,2,H,H_reg,1,"2016-10-16 - Ducks 2, Islanders 3",New York Islanders,60.9,7.0,-14.5,9.82,-4.5,-11.0,4.494999999999997,-4.5,-6.5,0.3500000000000014,-1.0,-2.5,13.335,-1.0949999999999998,-1.52,7.579999999999998,4.5,-11.5,15.525000000000006,-6.0,-7.0,8.050000000000011,-7.0,-4.0,-2.5,0.0,-2.5,70.83500000000001,8.935000000000002,35.0,10.5,-4.5,20.70499999999999,1.0,-3.0,13.115000000000002,-1.0,-0.5,-25.0,-13.335,7.14500000000001,1.0,0.0,0.9600000000000009,3.0,1.5,-0.2150000000000034,0.0,0.5,-25.0,0.0,-3.9749999999999943,-2.405,9.485000000000014,0.07100000000000006,-3.5
31,2016020031,2016-10-16,Oilers,2,Sabres,6,H,A_reg,0,"2016-10-16 - Sabres 6, Oilers 2",Edmonton Oilers,60.0,-6.0,16.0,-10.265,-6.0,13.5,-11.469999999999999,1.5,12.0,-7.994999999999997,2.0,-1.5,18.630000000000003,1.37,-0.5049999999999999,14.489999999999995,4.0,-4.0,8.160000000000004,6.5,-5.0,24.034999999999997,9.0,-2.5,31.930000000000007,2.5,-1.5,35.0,-7.950000000000003,10.555000000000007,-2.5,1.0,-7.335000000000001,-2.5,5.0,-27.38,-1.0,-0.5,-8.335,-8.57,15.0,-8.0,15.5,-22.03,-3.0,9.0,-21.135000000000005,0.0,0.5,0.0,0.0,1.4449999999999932,6.309999999999997,10.065000000000012,0.16349999999999998,2.5
32,2016020032,2016-10-16,Canucks,4,Hurricanes,3,H,H_reg,1,"2016-10-16 - Hurricanes 3, Canucks 4",Vancouver Canucks,60.533333333333,3.5,-14.0,9.36,4.5,-6.5,7.585000000000001,2.5,-2.0,4.090000000000003,1.0,1.5,-12.085,0.71,0.6150000000000002,-2.5150000000000006,2.5,-5.0,9.100000000000001,4.0,1.0,3.405000000000001,2.5,1.5,-2.0349999999999966,2.5,1.5,8.335,17.47,-28.96499999999999,-1.5,-6.0,9.839999999999996,1.0,1.0,-1.8249999999999957,-1.0,1.0,-75.0,-12.5,-14.585000000000008,1.5,-7.5,10.14,-1.0,-4.5,9.340000000000003,-0.5,-1.0,25.0,-3.125,7.689999999999998,2.0950000000000006,-7.844999999999999,-0.05800000000000005,-7.5
33,2016020033,2016-10-17,Rangers,7,Sharks,4,H,H_reg,1,"2016-10-17 - Sharks 4, Rangers 7",New York Rangers,60.0,-11.5,1.5,-6.710000000000001,-13.5,7.5,-13.015,-7.0,6.0,-10.839999999999996,-1.5,1.5,-22.78,-0.9499999999999997,1.2999999999999998,-21.575000000000003,-4.0,9.5,-14.740000000000002,-6.0,4.0,-23.745000000000005,-4.5,5.5,-31.639999999999993,0.0,0.5,-25.0,-3.0549999999999997,21.78000000000001,2.0,5.5,-4.650000000000006,0.5,4.5,-14.300000000000004,-1.5,1.0,-62.5,-16.25,-4.64500000000001,-5.5,-2.0,-5.194999999999993,-3.0,-4.0,-0.8350000000000009,-0.5,0.0,-25.0,-3.125,-0.33499999999999375,-3.755000000000001,-2.0849999999999937,-0.05850000000000011,-6.0
34,2016020034,2016-10-17,Penguins,3,Avalanche,4,H,A_OT,0,"2016-10-17 - Avalanche 4, Penguins 3",Pittsburgh Penguins,60.366666666667,-17.5,-0.5,-8.800000000000004,-14.0,6.0,-14.035000000000004,-9.5,1.5,-10.475000000000001,0.5,0.5,5.875,-1.0050000000000003,-0.19500000000000028,-6.849999999999994,-3.0,-7.0,2.9000000000000057,-0.5,-2.5,10.114999999999995,-2.0,-2.0,8.265,-0.5,0.5,12.145000000000003,14.02,-15.14,-2.5,-4.5,0.5150000000000006,-3.0,-3.0,-7.255000000000003,1.0,-0.5,66.66499999999999,35.0,1.2700000000000102,-11.5,7.0,-20.340000000000003,-3.0,5.5,-20.72,0.0,0.5,0.0,0.0,-2.085000000000008,8.329999999999998,-0.6799999999999926,0.07650000000000012,-6.5
35,2016020035,2016-10-17,Red Wings,5,Senators,1,H,H_reg,1,"2016-10-17 - Senators 1, Red Wings 5",Detroit Red Wings,60.0,-5.0,10.0,-6.530000000000001,-1.5,10.0,-6.93,4.5,10.5,-5.195,-3.5,-3.0,0.45000000000000284,-0.5450000000000004,0.75,-12.024999999999999,-1.0,8.5,-9.184999999999995,0.5,2.0,-2.8049999999999997,3.0,2.5,2.344999999999999,-1.0,-2.0,16.67,-19.165,24.205,-1.5,6.5,-14.715000000000003,2.5,7.5,-18.740000000000002,-2.0,0.0,-66.67,-25.0,16.155,1.0,2.5,-0.8099999999999952,0.5,0.0,-1.0549999999999997,-0.5,-1.0,25.0,-4.865,7.140000000000001,-11.51,12.64,0.011500000000000066,0.0
36,2016020036,2016-10-17,Jets,1,Bruins,4,H,A_reg,0,"2016-10-17 - Bruins 4, Jets 1",Winnipeg Jets,60.0,2.0,-9.5,4.815000000000005,3.0,-11.5,8.314999999999998,7.5,-8.5,13.910000000000004,-1.5,-0.5,-7.310000000000002,0.6599999999999997,-1.3549999999999995,16.700000000000003,0.0,-5.5,4.064999999999998,4.0,-5.5,20.325000000000003,4.5,-2.0,13.274999999999999,-1.5,0.0,-17.5,-27.775,-0.8950000000000102,-4.0,0.0,-10.254999999999995,-2.5,0.5,-15.815000000000005,-1.0,-1.0,-16.665,-19.645,14.585000000000008,1.5,-2.5,3.749999999999993,5.0,-5.0,20.685000000000002,1.0,0.5,8.335,5.83,-6.985000000000014,-9.21,-1.480000000000004,-0.10699999999999998,2.0
37,2016020037,2016-10-18,Devils,2,Ducks,1,H,H_reg,1,"2016-10-18 - Ducks 1, Devils 2",New Jersey Devils,60.0,-8.333333333333336,7.666666666666664,-6.679999999999993,-5.333333333333329,3.0,-4.349999999999994,-6.666666666666668,4.666666666666668,-9.460000000000008,-0.6666666666666665,-0.3333333333333335,-10.733333333333341,-0.75,0.43999999999999995,-9.509999999999991,-3.666666666666668,-0.6666666666666679,-0.09666666666666401,-3.0,1.333333333333334,-8.893333333333338,-3.0,0.33333333333333304,-9.560000000000002,0.33333333333333326,0.33333333333333326,0.0,3.283333333333335,-4.48333333333332,-0.6666666666666679,-2.0,5.296666666666667,-0.33333333333333304,-0.6666666666666661,5.490000000000002,-0.6666666666666666,0.0,0.0,-5.356666666666666,0.0,-3.333333333333332,8.333333333333336,-12.136666666666656,-3.666666666666666,4.0,-15.11,-0.3333333333333333,-0.6666666666666666,16.666666666666668,-2.0833333333333335,8.366666666666674,-0.6600000000000001,2.7266666666666737,0.020333333333333314,4.666666666666668
38,2016020038,2016-10-18,Islanders,2,Sharks,3,H,A_reg,0,"2016-10-18 - Sharks 3, Islanders 2",New York Islanders,60.0,6.5,5.333333333333336,0.44333333333333513,7.0,1.1666666666666643,3.2349999999999994,6.5,0.8333333333333321,4.005000000000003,-0.8333333333333335,1.333333333333333,-6.213333333333331,0.04833333333333378,0.6499999999999999,-5.323333333333331,-2.5,0.6666666666666679,-5.001666666666672,0.16666666666666696,-0.6666666666666661,-1.1600000000000037,0.33333333333333304,1.333333333333334,-2.8966666666666683,0.0,0.8333333333333335,-8.333333333333332,-1.3216666666666672,5.221666666666678,-2.666666666666666,1.333333333333334,-5.266666666666666,0.16666666666666607,-2.0,7.711666666666673,-1.1666666666666667,0.16666666666666663,-30.556666666666672,-14.721666666666666,-6.188333333333318,9.166666666666668,4.333333333333332,4.0433333333333366,6.666666666666668,0.5,11.330000000000013,0.8333333333333333,0.0,25.0,0.9299999999999997,0.0,-6.721666666666667,-3.7916666666666714,-0.10516666666666674,4.166666666666666
39,2016020039,2016-10-18,Capitals,3,Avalanche,0,H,H_reg,1,"2016-10-18 - Avalanche 0, Capitals 3",Washington Capitals,60.0,-16.5,17.5,-16.340000000000003,-16.0,15.5,-19.215000000000003,-12.0,11.5,-19.799999999999997,0.5,1.0,-8.335000000000008,-1.0699999999999998,1.8949999999999998,-31.745000000000005,-13.5,10.5,-26.450000000000003,-5.5,11.0,-42.57500000000001,-3.5,9.0,-42.725,1.0,1.0,-33.33500000000001,36.605000000000004,-5.555000000000007,-8.0,-0.5,-12.909999999999997,-4.0,0.0,-12.740000000000002,-0.5,0.5,-50.0,-2.5749999999999993,-3.055000000000007,-5.5,5.5,-11.079999999999998,-5.0,2.5,-12.844999999999999,0.0,-0.5,25.0,1.9050000000000002,5.0,6.380000000000001,-1.2000000000000028,0.0515000000000001,2.0
40,2016020040,2016-10-18,Canadiens,4,Penguins,0,H,H_reg,1,"2016-10-18 - Penguins 0, Canadiens 4",Montreal Canadiens,60.0,11.0,-11.0,8.805,13.5,-3.5,9.390000000000008,11.5,2.5,7.989999999999995,3.0,0.0,26.67,1.5099999999999998,-0.46999999999999975,19.395000000000003,10.0,-8.0,14.615000000000002,4.0,-3.0,15.655000000000001,4.0,-2.0,22.060000000000002,2.5,1.0,50.0,24.744999999999997,-6.25,6.0,-5.0,14.199999999999996,7.0,0.5,17.619999999999997,1.0,-2.0,62.5,5.280000000000001,21.944999999999993,4.0,-1.0,5.515000000000001,0.5,2.5,-0.865000000000002,-0.5,0.5,-50.0,-6.825,-2.6299999999999955,6.470000000000001,0.7000000000000028,0.07150000000000012,-7.5
41,2016020041,2016-10-18,Senators,7,Coyotes,4,H,H_reg,1,"2016-10-18 - Coyotes 4, Senators 7",Ottawa Senators,60.0,-1.1666666666666643,-16.666666666666664,7.710000000000001,-2.5,-15.333333333333336,9.495000000000005,-9.333333333333336,-12.0,3.210000000000001,0.3333333333333335,0.3333333333333335,-2.38333333333334,-0.17999999999999972,-1.231666666666667,12.22333333333333,-0.6666666666666679,-8.5,9.188333333333333,-3.333333333333334,-6.833333333333334,8.75500000000001,-2.166666666666666,-4.5,7.091666666666669,0.33333333333333326,0.0,13.886666666666663,8.053333333333333,-7.248333333333321,2.666666666666666,-1.666666666666666,7.851666666666667,-3.333333333333334,-3.5,6.5249999999999915,-0.3333333333333333,0.16666666666666674,-11.11,-4.763333333333333,-18.67,-2.0,-9.333333333333332,8.295000000000002,-3.0,-3.166666666666666,-0.17166666666665975,0.33333333333333337,0.16666666666666669,-16.66666666666667,2.17,-1.2816666666666663,3.536666666666668,-5.884999999999991,-0.023499999999999965,-1.333333333333334
42,2016020042,2016-10-18,Lightning,4,Panthers,3,H,H_reg,1,"2016-10-18 - Panthers 3, Lightning 4",Tampa Bay Lightning,65.0,-1.5,5.333333333333336,-3.2266666666666666,-3.0,5.333333333333336,-5.200000000000003,-1.1666666666666679,3.8333333333333357,-4.301666666666662,-0.5,-0.8333333333333335,0.03999999999999915,-0.09333333333333327,0.9883333333333333,-7.703333333333326,-1.3333333333333321,-5.5,4.021666666666661,0.0,1.833333333333334,-3.3299999999999983,2.166666666666667,2.333333333333334,4.69166666666667,0.0,-0.8333333333333333,8.333333333333336,-11.268333333333334,11.573333333333323,-1.333333333333334,-7.333333333333334,10.361666666666665,-2.333333333333333,-4.666666666666667,5.9366666666666745,-1.1666666666666667,-1.5,16.66666666666667,-15.673333333333332,17.689999999999998,-0.6666666666666679,7.5,-8.54,0.6666666666666661,6.166666666666666,-9.091666666666676,0.6666666666666666,1.1666666666666667,2.7766666666666673,7.036666666666666,-5.888333333333335,-1.7650000000000023,4.681666666666672,0.029166666666666563,0.0
