,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg
369,2017020367,2017-11-28,Sabres,0,Lightning,2,H,A_reg,0,"2017-11-28 - Lightning 2, Sabres 0",Buffalo Sabres,60.0,3.391304347826086,-0.6521739130434767,1.87173913043479,-0.6956521739130395,-0.04347826086956985,-0.014782608695639965,-2.6521739130434803,-2.3043478260869534,-0.05782608695653124,0.08695652173913038,-0.26086956521739113,0.9999999999999787,-0.07608695652173925,-0.06434782608695544,-0.24391304347826548,2.478260869565215,1.8260869565217384,1.1147826086956485,0.9130434782608692,-0.08695652173913082,2.3278260869565273,-0.08695652173913082,-0.21739130434782616,0.7599999999999909,-0.17391304347826098,-0.34782608695652173,7.4330434782608705,-3.999130434782609,5.5595652173913095,1.5652173913043477,1.9130434782608692,0.39043478260869335,-0.695652173913043,0.3478260869565215,0.061304347826101946,0.4782608695652173,-0.26086956521739135,21.73913043478261,6.530093766575978,2.8213043478260715,-1.0,-1.4347826086956523,0.07173913043477853,-2.2608695652173907,-1.6086956521739122,-1.3239130434782638,-0.21739130434782605,0.391304347826087,-15.942608695652176,-1.0213043478260881,-3.4347826086956417,-0.34739130434782517,-0.3482608695652232,-0.0069130434782611605,-0.608695652173914
370,2017020368,2017-11-28,Islanders,5,Canucks,2,H,H_reg,1,"2017-11-28 - Canucks 2, Islanders 5",New York Islanders,60.0,-4.953333333333333,-3.5816666666666634,-0.7693000000000012,-2.0700000000000003,-3.3583333333333343,0.7058166666666637,-0.04833333333333201,-2.4233333333333356,1.9692666666666554,-1.1883333333333335,0.3766666666666665,-15.153499999999987,-0.6315333333333335,-0.22713333333333274,-2.3740499999999827,-9.30166666666667,-3.1799999999999997,-5.180483333333335,-3.164999999999999,0.163333333333334,-5.497666666666667,-1.8866666666666676,0.36833333333333407,-4.526933333333339,-0.5866666666666667,0.52,-16.584716666666665,-7.268666666666665,-6.000016666666653,-6.136666666666665,-3.3433333333333355,-4.712666666666664,-2.9450000000000003,-2.0783333333333323,-2.687483333333347,-0.6616666666666668,-0.21666666666666667,-14.885566666666655,-6.504550000000003,-0.5523666666666713,3.655000000000001,-0.8116666666666674,3.954883333333342,4.548333333333334,-1.0783333333333331,10.63815000000001,0.015000000000000013,0.030000000000000027,-1.2219500000000068,-1.3771833333333339,0.14330000000001064,-4.397483333333333,-1.4636666666666258,-0.058698333333332964,-0.2233333333333345
371,2017020369,2017-11-28,Rangers,4,Panthers,5,H,A_reg,0,"2017-11-28 - Panthers 5, Rangers 4",New York Rangers,60.0,-5.094696969696976,-0.8106060606060623,-1.6521212121211946,-2.94318181818182,-1.1325757575757578,-0.6643181818181674,-1.5719696969697026,1.4886363636363633,-2.0123863636363524,-0.24242424242424265,0.2954545454545454,-5.356212121212124,-0.174734848484849,-0.09973484848484926,-0.14488636363636687,-0.125,-0.4734848484848513,0.9869696969696946,-0.7613636363636367,-0.5681818181818183,1.3756439393939388,0.5113636363636367,0.2727272727272734,1.797121212121219,-0.4280303030303032,-0.14015151515151514,1.8850000000000051,-3.534431818181819,2.2077272727272543,0.6363636363636367,0.09469696969697061,0.8744696969696903,0.875,-0.16666666666666696,3.8208712121212116,0.18939393939393934,0.13636363636363635,3.9642045454545354,-0.01666666666666572,-1.5129924242424124,-4.977272727272727,-1.5265151515151487,-2.4405681818181932,-3.333333333333334,0.3409090909090917,-6.264507575757598,-0.041666666666666685,0.22348484848484845,-6.123598484848486,0.8307196969696968,-1.4351136363636385,-0.6417045454545462,-0.5914772727272748,-0.01225757575757569,0.32196969696969724
372,2017020370,2017-11-28,Flyers,1,Sharks,3,H,A_reg,0,"2017-11-28 - Sharks 3, Flyers 1",Philadelphia Flyers,60.0,-2.121794871794876,-1.91346153846154,-0.16830128205128858,0.987179487179489,-0.5384615384615401,0.7463782051281953,1.189102564102562,0.9455128205128176,-0.03903846153847468,0.3685897435897436,-0.7403846153846154,7.693108974358971,-0.03576923076923144,0.07378205128205106,-1.0315064102564264,-2.823717948717949,2.448717948717949,-4.998044871794853,-1.259615384615385,0.657051282051281,-6.073910256410272,-0.365384615384615,0.615384615384615,-4.531891025641009,0.15705128205128216,-0.3846153846153846,7.653653846153837,3.205576923076922,7.16169871794871,-1.5641025641025639,1.7916666666666679,-5.342083333333328,-0.939102564102563,1.0064102564102573,-7.299839743589743,0.08653846153846156,-0.05769230769230771,-1.1643910256410237,2.4642948717948716,1.5769551282051282,0.6794871794871788,-3.2403846153846168,3.6952243589743503,1.833333333333334,-0.6634615384615383,5.167756410256409,0.08333333333333337,-0.2660256410256411,11.618974358974356,0.2652884615384612,1.7896474358974217,1.1960256410256394,2.771089743589741,0.039724358974359,-1.375
373,2017020371,2017-11-28,Blue Jackets,3,Hurricanes,2,H,H_reg,1,"2017-11-28 - Hurricanes 2, Blue Jackets 3",Columbus Blue Jackets,65.0,7.541666666666664,0.375,3.05208333333335,7.041666666666664,-2.0,5.124999999999986,5.333333333333332,-0.125,4.3020833333333215,0.04166666666666652,-0.375,4.676666666666669,0.4416666666666673,-0.0529166666666665,3.970416666666658,2.666666666666668,-2.25,4.836666666666687,1.625,-0.5833333333333321,4.674166666666672,1.2499999999999991,-0.5,4.916666666666664,-0.16666666666666674,-0.125,4.573333333333338,-4.886666666666667,-0.05500000000000682,1.0416666666666679,-1.666666666666666,4.751666666666672,0.791666666666667,-1.166666666666667,6.469583333333333,0.125,-0.08333333333333337,8.333750000000009,0.08083333333333442,0.650416666666672,5.416666666666668,2.291666666666668,2.3391666666666637,2.875,1.833333333333334,1.0162500000000065,0.08333333333333331,-0.16666666666666663,11.805416666666666,-0.5333333333333332,1.7241666666666902,-1.6929166666666688,1.3295833333333604,-0.003666666666666485,2.375
374,2017020372,2017-11-28,Red Wings,1,Kings,4,H,A_reg,0,"2017-11-28 - Kings 4, Red Wings 1",Detroit Red Wings,60.0,-6.652173913043484,-0.21739130434782794,-2.5973913043478234,-3.7391304347826093,-1.4347826086956559,-1.3465217391304378,-3.9999999999999964,-1.4347826086956559,-2.161304347826082,0.3913043478260869,0.5652173913043477,-3.995217391304344,-0.36913043478260876,-0.49739130434782597,0.1452173913043424,-2.5652173913043477,-0.3478260869565233,-2.9030434782608694,0.0434782608695663,-2.0,3.2743478260869594,-0.43478260869565233,-1.91304347826087,3.1604347826086965,0.0869565217391306,0.17391304347826098,-3.354347826086965,3.1904347826086905,-3.9860869565217314,-2.608695652173914,1.6521739130434767,-7.186956521739141,-1.0434782608695663,1.8260869565217401,-10.299130434782604,0.0,0.26086956521739135,-1.5943478260869597,0.0904347826086962,-1.9030434782608836,-4.652173913043477,-0.3478260869565233,-3.2891304347826065,-2.9565217391304355,-1.608695652173914,-2.524347826086945,0.08695652173913038,0.2173913043478261,-11.231739130434775,1.308695652173912,-2.443913043478261,2.668260869565218,-2.3447826086956383,0.0031739130434784713,1.2173913043478262
375,2017020373,2017-11-28,Predators,3,Blackhawks,2,H,H_reg,1,"2017-11-28 - Blackhawks 2, Predators 3",Nashville Predators,60.0,-4.139492753623188,-1.3894927536231876,-0.8553260869565236,-3.5978260869565233,-2.0797101449275317,-0.49557971014493063,-2.983695652173914,-0.7355072463768124,-1.2790398550724689,0.29528985507246386,0.44927536231884035,-0.458750000000002,-0.18012681159420296,-0.4701811594202896,1.6463949275362282,-4.492753623188406,-4.516304347826086,-0.23733695652172315,-1.1431159420289863,-2.2228260869565215,1.8140760869565256,-0.2862318840579716,-1.6304347826086953,2.843387681159413,-0.15217391304347827,0.05797101449275366,-8.522083333333335,-3.8542210144927544,-5.183152173913044,-3.34963768115942,-2.2934782608695645,-1.2948007246376676,-1.7391304347826084,0.4728260869565215,-3.7722644927536138,0.11413043478260865,0.15036231884057977,2.0381884057971007,3.1022282608695644,-1.7362862318840655,-0.625,1.8242753623188435,-1.869474637681158,-0.9891304347826093,0.5054347826086953,-1.3155253623188372,0.28623188405797095,0.06702898550724645,8.696086956521746,2.9144746376811583,-0.13994565217392108,1.5338768115942027,-2.490126811594209,-0.00949456521739167,0.6902173913043477
376,2017020374,2017-11-28,Flames,1,Maple Leafs,4,H,A_reg,0,"2017-11-28 - Maple Leafs 4, Flames 1",Calgary Flames,60.0,7.138181818181813,0.07636363636363086,2.855109090909096,4.618181818181817,0.970909090909096,1.8846363636363677,4.507272727272728,1.9963636363636361,1.551400000000008,-0.6400000000000001,0.01818181818181852,-4.0173090909090945,0.5369636363636361,0.19149090909091004,2.8958181818181785,3.1709090909090882,1.4763636363636365,1.4356909090909085,3.8254545454545443,1.3472727272727258,4.379690909090904,2.7163636363636368,1.5090909090909088,2.6190909090909145,0.21272727272727265,0.5109090909090908,-14.638181818181813,-2.201999999999998,-3.213781818181843,-0.6545454545454543,0.12909090909090892,-1.3815818181818145,0.2654545454545456,0.4527272727272722,1.1151272727272996,-0.5490909090909091,-0.31999999999999995,-6.718181818181819,-8.082363636363635,3.3863272727272857,3.452727272727273,-0.04909090909091063,2.9511818181818015,1.9618181818181828,0.3890909090909087,2.11601818181817,-0.21272727272727265,-0.11090909090909096,-3.393654545454538,-1.5057636363636355,1.0806363636363727,-2.7846545454545453,0.31481818181815413,-0.02477818181818159,-0.8945454545454528
377,2017020375,2017-11-28,Oilers,3,Coyotes,2,H,H_reg,1,"2017-11-28 - Coyotes 2, Oilers 3",Edmonton Oilers,64.333333333333,-3.856060606060609,-0.38636363636363313,-1.068030303030291,-3.348484848484844,-0.8106060606060623,-1.191515151515155,-1.6098484848484809,-1.3825757575757542,-0.15340909090907928,-0.9431818181818183,0.41287878787878807,-13.628106060606065,-0.2143181818181814,0.2416666666666667,-4.333257575757585,-2.503787878787879,0.0037878787878788955,-2.37712121212121,-0.9696969696969706,0.7765151515151523,-4.032765151515157,-0.02651515151515227,0.34848484848484773,-0.541287878787891,-0.41287878787878785,-0.09090909090909083,-1.1491287878787873,-3.792121212121213,0.5241666666666731,-1.53409090909091,-0.7727272727272734,-0.8377651515151356,-0.7613636363636367,-1.3560606060606073,1.9697348484848334,-0.625,0.34469696969696983,-29.369128787878793,-6.436022727272726,-6.366174242424236,-3.96590909090909,-1.9621212121212146,-1.5855681818182035,-1.9924242424242422,-0.4924242424242422,-2.889015151515153,0.09090909090909094,0.06818181818181818,-5.113484848484845,1.3278030303030297,-0.9495833333333081,-2.3937878787878777,-1.7193939393939246,-0.041208333333333624,0.42424242424242564
378,2017020376,2017-11-28,Golden Knights,0,Stars,3,H,A_reg,0,"2017-11-28 - Stars 3, Golden Knights 0",Vegas Golden Knights,60.0,1.0909090909090935,-0.8143939393939377,1.0739015151515119,0.9469696969697026,-0.037878787878788955,0.9068939393939317,0.7272727272727266,-1.0833333333333357,1.7317424242424337,-0.01893939393939359,0.5151515151515151,-4.052575757575752,0.16878787878787938,0.15969696969696967,0.11314393939393597,1.1893939393939412,0.6742424242424221,1.6242045454545462,0.2689393939393927,0.8219696969696972,-1.4284469696969708,0.018939393939394478,0.1363636363636367,-2.0500757575757547,0.21969696969696972,0.31439393939393945,-1.4743939393939343,1.5300757575757586,-3.7259090909090986,0.920454545454545,-0.14772727272727337,2.6651136363636354,0.9848484848484853,-0.7613636363636367,5.4229166666666515,-0.12878787878787867,0.015151515151515138,-3.52200757575757,-0.8513257575757596,-0.21234848484847646,1.1363636363636367,-0.19318181818181657,0.9207954545454626,0.4962121212121211,0.06439393939393945,0.7080303030302915,-0.12121212121212122,0.14015151515151514,-2.3047348484848413,-1.4007196969696976,-0.45780303030301184,-0.5546212121212122,-2.5160984848484844,-0.03064393939393928,-0.7765151515151523
379,2017020377,2017-11-29,Bruins,3,Lightning,2,H,H_reg,1,"2017-11-29 - Lightning 2, Bruins 3",Boston Bruins,60.0,4.083333333333336,-11.583333333333336,6.24916666666666,3.4166666666666643,-10.291666666666664,7.2904166666666725,4.166666666666664,-6.375,7.933750000000003,0.7916666666666665,-0.3333333333333335,8.225833333333348,0.38541666666666696,-0.7416666666666671,8.802499999999988,1.7916666666666679,-6.666666666666668,6.53458333333333,0.125,-3.916666666666666,6.642916666666665,0.375,-2.5,7.537083333333328,0.125,-0.41666666666666674,10.139166666666675,1.3491666666666653,1.0737499999999898,1.6666666666666643,-2.7500000000000018,5.747916666666669,1.375,-2.0,7.748333333333328,0.41666666666666663,0.16666666666666663,-1.3191666666666606,3.3733333333333313,-3.729166666666657,1.5,-5.25,6.288749999999993,2.333333333333334,-1.8333333333333321,7.071249999999992,0.20833333333333337,0.08333333333333331,-0.6941666666666606,1.471666666666668,-1.2345833333333331,1.511666666666665,0.054583333333340533,0.015708333333333435,-1.291666666666666
380,2017020378,2017-11-29,Canadiens,2,Senators,1,H,H_reg,1,"2017-11-29 - Senators 1, Canadiens 2",Montreal Canadiens,60.0,7.916666666666671,5.375,0.8204166666666737,3.875,5.458333333333336,-1.0337499999999977,3.5833333333333357,4.416666666666668,-0.8837500000000063,0.25,-0.20833333333333348,2.383749999999999,0.14916666666666645,0.4604166666666676,-1.802083333333357,2.375,3.125,-0.1633333333333411,-0.5,2.416666666666668,-6.263333333333328,0.16666666666666607,2.000000000000001,-4.459999999999987,0.3333333333333335,0.29166666666666674,-3.144583333333337,0.6570833333333361,-1.6616666666666617,2.8750000000000018,0.7083333333333339,3.8729166666666686,2.166666666666667,0.25,7.138333333333335,0.04166666666666663,-0.29166666666666674,5.90291666666667,-1.784166666666664,5.4645833333333655,6.458333333333332,3.791666666666668,2.0562499999999773,2.25,2.208333333333332,-0.38333333333334707,-0.12500000000000006,-0.25000000000000006,1.0416666666666643,-1.7704166666666663,2.8745833333333337,-0.6479166666666654,1.7720833333333132,0.011291666666666256,-0.08333333333333215
381,2017020379,2017-11-29,Blues,2,Ducks,3,H,A_reg,0,"2017-11-29 - Ducks 3, Blues 2",St Louis Blues,60.0,4.689230769230768,-4.692307692307693,3.850384615384634,3.689230769230768,-5.123076923076923,5.051707692307687,3.1923076923076934,-2.667692307692306,4.798615384615388,-0.8199999999999998,0.2384615384615385,-12.085369230769224,-0.13812307692307835,-0.16447692307692385,0.9853692307692512,-0.6569230769230749,-0.666153846153847,0.6794461538461576,-0.24769230769230788,0.7507692307692295,-0.6653076923076853,-0.14000000000000057,1.0661538461538465,-2.595538461538453,-0.6061538461538463,0.09692307692307689,-7.210846153846163,-8.126199999999995,1.3688461538461496,-0.4092307692307706,-1.4169230769230765,2.1239846153846145,-0.10461538461538566,-1.563076923076923,5.906061538461529,-0.27384615384615374,0.23076923076923073,-15.63064615384615,-4.552723076923078,-6.526815384615375,4.598461538461539,-5.104615384615382,9.491646153846162,3.2907692307692304,-2.8815384615384616,10.953630769230763,0.05692307692307691,-0.2107692307692307,14.205261538461542,-0.48403076923076904,1.4589692307692559,-3.860876923076921,-1.357384615384575,-0.052138461538461134,0.43076923076922924
382,2017020380,2018-01-02,Avalanche,3,Jets,2,H,H_reg,1,"2018-01-02 - Jets 2, Avalanche 3",Colorado Avalanche,64.833333333333,-5.253913043478256,2.7165217391304353,-3.6306608695652045,-4.290434782608692,3.961739130434779,-5.136208695652172,-1.926956521739129,2.236521739130435,-3.7725739130434803,-0.6417391304347828,0.04347826086956541,-6.423808695652191,-0.4176173913043475,0.3872869565217383,-7.822486956521743,-2.6278260869565244,2.2278260869565223,-3.9823652173913047,-1.448695652173912,1.4800000000000004,-6.769808695652181,-1.0295652173913048,0.6817391304347833,-5.467060869565209,-0.9130434782608696,0.09043478260869553,-15.646469565217394,-12.377565217391309,4.693286956521732,-1.1791304347826106,0.7478260869565201,-2.4660695652174027,-1.0069565217391307,-0.053913043478262423,-2.545634782608687,0.2469565217391304,-0.005217391304347729,-2.3617739130434785,3.1349217391304336,0.47718260869567075,-1.1982608695652175,2.107826086956525,-3.1351999999999904,0.5791304347826092,2.144347826086957,-3.5159999999999982,0.02782608695652178,-0.03478260869565214,-0.4637565217391284,0.13165217391304296,0.32116521739129666,-1.4184695652173929,0.6970260869565408,-0.007199999999999651,-1.2452173913043474
383,2017020380,2017-11-29,Avalanche,3,Jets,2,H,H_reg,1,"2017-11-29 - Jets 2, Avalanche 3",Colorado Avalanche,60.98333333333299,1.8533333333333388,0.5566666666666649,0.8138166666666748,-0.1566666666666663,0.778333333333336,-0.10683333333333422,-1.061666666666671,1.2399999999999984,-1.4624666666666712,-0.0066666666666663765,0.8866666666666667,-10.835416666666674,0.0722333333333336,-0.121999999999999,1.6005833333333257,2.4316666666666684,-2.2516666666666687,4.388583333333337,1.4849999999999994,-1.5549999999999997,6.5086166666666685,1.6383333333333336,-0.7766666666666655,7.089499999999987,-0.10499999999999998,0.21999999999999997,-3.5573333333333252,-7.559500000000005,-2.959450000000004,0.946666666666669,-0.696666666666669,3.1767500000000055,-0.25,0.9933333333333341,-0.17006666666664216,0.4016666666666667,0.27,3.3333333333333357,4.136033333333334,-4.304383333333334,-2.094999999999999,3.3999999999999986,-4.755650000000017,-2.6033333333333335,1.6050000000000004,-6.714633333333339,-0.265,0.355,-15.195,-1.0965166666666666,-2.355333333333334,-0.4835000000000029,-3.403033333333326,-0.03880500000000031,-0.2216666666666658
384,2017020381,2017-11-30,Capitals,2,Kings,5,H,A_reg,0,"2017-11-30 - Kings 5, Capitals 2",Washington Capitals,60.0,-2.5277777777777786,-1.7037037037037024,-0.3435185185185219,-1.2407407407407405,-1.8796296296296262,0.3754629629629562,-0.8379629629629655,0.0,-0.5799537037037155,0.675925925925926,-0.8425925925925926,15.667129629629635,-0.10393518518518574,-0.23666666666666591,0.2793055555555526,-5.273148148148149,-0.8842592592592595,-4.678564814814784,-2.5694444444444446,-0.7175925925925934,-5.673055555555564,-1.2500000000000009,-0.3657407407407405,-4.770277777777764,0.004629629629629539,-0.4722222222222221,7.049537037037034,2.4982870370370396,5.227916666666644,-2.703703703703704,-0.16666666666666607,-4.173287037037021,-0.8888888888888884,0.7361111111111107,-5.146388888888879,0.1527777777777778,-0.19444444444444442,7.314953703703708,4.917361111111111,3.4383333333333326,2.171296296296294,-2.1203703703703702,4.35699074074077,0.9166666666666661,-1.1157407407407405,5.0825462962963,0.39351851851851855,-0.2314814814814814,20.047083333333347,3.2977777777777755,1.326527777777784,2.5914814814814804,2.3358333333333263,0.049259259259259225,0.17592592592592737
385,2017020382,2017-11-30,Red Wings,3,Canadiens,6,H,A_reg,0,"2017-11-30 - Canadiens 6, Red Wings 3",Detroit Red Wings,60.0,2.200000000000003,1.8799999999999955,0.18320000000001357,3.759999999999998,1.8400000000000034,1.084399999999981,1.8000000000000007,2.120000000000001,-0.17680000000000717,0.0,0.08000000000000007,-3.314,0.20079999999999965,0.42280000000000006,-1.9712000000000174,0.3200000000000003,1.0800000000000018,-0.2983999999999938,0.5199999999999996,1.2400000000000002,-2.4336000000000055,0.0,0.4800000000000004,-1.6011999999999915,-0.19999999999999996,0.15999999999999992,-9.809199999999997,-5.962799999999998,-1.9864000000000175,-0.1999999999999993,-0.16000000000000014,0.40559999999999263,-0.39999999999999947,0.40000000000000036,-2.186400000000006,0.0,0.07999999999999996,1.3336000000000041,-0.27640000000000065,-0.4684000000000026,2.2399999999999984,1.4399999999999977,0.2855999999999881,1.7200000000000006,1.9600000000000009,-0.5792000000000002,0.20000000000000007,-0.16000000000000003,18.733199999999997,0.6055999999999999,2.6132000000000204,-0.8288000000000011,0.4520000000000124,-0.0037199999999997235,0.040000000000000924
386,2017020383,2017-11-30,Predators,3,Canucks,5,H,A_reg,0,"2017-11-30 - Canucks 5, Predators 3",Nashville Predators,60.0,-12.108974358974358,0.0993589743589709,-5.587852564102569,-7.775641025641029,0.7660256410256423,-5.089551282051303,-5.823717948717945,0.9358974358974343,-5.203365384615395,0.6121794871794872,-0.0737179487179489,6.568846153846145,-0.5588461538461535,-0.16987179487179604,-3.8448076923076826,-3.8076923076923066,-2.564102564102562,-0.6438461538461411,-2.39423076923077,-1.1217948717948723,-2.252435897435909,-1.8365384615384617,-0.8782051282051286,-2.5040064102564017,0.28846153846153855,-0.21794871794871784,9.489647435897417,6.644967948717948,-0.3073076923076741,-1.4134615384615383,-1.4423076923076916,0.8630769230769317,-0.8525641025641022,0.0064102564102563875,-3.2800000000000225,0.19551282051282048,0.13782051282051277,4.593878205128206,3.3348076923076913,0.2810897435897459,-7.551282051282051,2.1153846153846168,-9.598333333333315,-3.2788461538461533,1.6185897435897427,-8.75849358974358,-0.12179487179487175,0.08012820512820507,-4.300480769230781,-0.13714743589743605,-0.028173076923081908,3.27503205128205,0.7336538461538566,0.040096153846153726,-0.6666666666666661
387,2017020384,2017-11-30,Wild,4,Golden Knights,2,H,H_reg,1,"2017-11-30 - Golden Knights 2, Wild 4",Minnesota Wild,60.0,-1.5913043478260889,-0.732173913043475,-0.03125217391305313,0.8243478260869566,1.429565217391307,-0.4904521739130274,1.2504347826086928,1.424347826086958,-0.3812173913043537,0.7513043478260868,0.46608695652173937,-1.952834782608683,0.13678260869565229,0.09302608695652204,-0.18758260869564936,0.4591304347826082,-0.5443478260869554,0.3154956521739223,-1.9373913043478268,-1.2782608695652176,-3.2184173913043423,-0.3947826086956532,-1.0869565217391308,0.7887999999999877,0.024347826086956514,0.21913043478260863,-8.965565217391294,0.8076521739130449,-2.6065739130434906,2.396521739130435,0.7339130434782621,1.350191304347824,1.0382608695652173,0.34260869565217345,-0.4575304347826332,0.7791304347826087,0.19478260869565223,12.66114782608696,9.561513043478257,-2.8077807230977356,-1.613913043478263,1.2365217391304348,-2.8192000000000164,-0.0747826086956529,2.448695652173912,-5.607113043478265,-0.005217391304347729,0.18260869565217394,-6.927547826086958,0.12766956521739203,-0.8413043478260818,1.7705739130434797,-0.8878434782608622,0.008874782608696119,-2.161739130434782
388,2017020385,2017-11-30,Blackhawks,3,Stars,4,H,A_OT,0,"2017-11-30 - Stars 4, Blackhawks 3",Chicago Blackhawks,60.85,0.43659420289855433,1.355072463768117,-0.4865579710144985,2.8768115942028984,3.9981884057971016,-0.8665760869565275,3.6394927536231876,6.065217391304348,-2.137608695652169,0.0036231884057968955,0.28623188405797073,0.6313949275362347,0.4567934782608698,0.4658514492753625,-0.26521739130434696,2.3804347826086953,0.46920289855072284,0.9940217391304316,1.8568840579710137,1.5452898550724647,-0.6695108695652436,1.9891304347826084,2.038043478260869,-1.3121739130434662,0.4492753623188406,0.5652173913043479,-8.17590579710145,2.3392391304347804,-2.782047101449294,0.5235507246376816,-1.0760869565217384,1.3994565217391397,2.0271739130434785,1.070652173913044,1.3976268115942077,-0.2028985507246377,-0.03985507246376818,-3.2811594202898675,-2.5775173958671935,1.9185144927536442,-0.5090579710144922,2.0724637681159415,-2.0803804347826187,0.032608695652173836,2.5797101449275353,-4.490235507246382,-0.19746376811594202,-0.1485507246376811,-3.0190398550724566,-1.4690036231884052,2.0013405797101456,-0.057336956521739424,0.9637862318840433,0.008992753623188632,-2.6431159420289863
389,2017020386,2017-11-30,Flames,3,Coyotes,0,H,H_reg,1,"2017-11-30 - Coyotes 0, Flames 3",Calgary Flames,60.0,-3.439102564102569,1.2980769230769198,-2.098557692307672,-5.041666666666664,1.3269230769230802,-3.538205128205142,-4.615384615384613,0.7948717948717956,-4.3324358974359,0.8205128205128203,-0.2980769230769229,3.564967948717964,-0.42689102564102566,-0.15528846153846088,-2.4830128205128403,-2.352564102564102,-0.3397435897435912,-1.969038461538446,-1.3205128205128194,-0.865384615384615,-1.1565064102564122,-1.3205128205128194,-1.2435897435897436,0.3468589743589803,0.14423076923076916,0.1217948717948718,-6.150673076923084,6.844871794871786,-3.455416666666679,-1.0320512820512828,0.5256410256410255,-2.5844230769230805,-0.3814102564102573,0.5256410256410255,-2.5150320512820485,0.41987179487179493,-0.3910256410256411,19.20939102564102,4.6565705128205135,4.491346153846152,-1.8269230769230766,1.6923076923076934,-3.2140064102564168,-2.698717948717949,1.2467948717948723,-8.526025641025647,0.0064102564102564985,-0.028846153846153855,-5.955929487179482,1.1335256410256407,0.7120192307692292,3.9893269230769217,0.8295192307692361,0.04816025641025645,-0.0288461538461533
390,2017020387,2017-11-30,Oilers,4,Maple Leafs,6,H,A_reg,0,"2017-11-30 - Maple Leafs 6, Oilers 4",Edmonton Oilers,60.0,-4.910769230769233,-2.4553846153846166,-1.1672000000000011,-3.6353846153846163,-1.887692307692305,-1.007907692307704,-1.387692307692305,-0.453846153846154,-0.6433846153846261,-0.7230769230769227,1.0907692307692307,-17.212923076923076,-0.40269230769230724,-0.33116923076923044,-0.41153846153846274,-5.104615384615382,-5.495384615384616,0.30675384615383905,-1.0076923076923077,-1.6553846153846141,2.03593846153845,0.33846153846153815,-1.2276923076923083,6.335646153846135,-0.2584615384615385,0.6123076923076922,-17.129276923076915,-6.274184615384616,-11.731815384615388,-4.096923076923076,-3.84,-0.7202461538461478,-2.5246153846153847,-0.8523076923076927,-3.2313538461538442,-0.21384615384615385,0.09846153846153849,-10.39716923076923,-2.0158615384615395,-2.2795692307692548,-0.5846153846153825,2.6892307692307718,-3.4220000000000113,0.6123076923076916,1.5476923076923086,-0.8262307692307544,-0.25538461538461543,0.30000000000000004,-17.256276923076925,-1.4107846153846149,-1.2204461538461686,-2.255553846153849,-3.793476923076895,-0.0605046153846156,-0.5676923076923082
391,2017020388,2017-12-01,Sabres,0,Penguins,4,H,A_reg,0,"2017-12-01 - Penguins 4, Sabres 0",Buffalo Sabres,60.0,-0.5349999999999966,-1.6133333333333368,0.5637166666666644,-2.3583333333333343,-2.2633333333333354,0.050816666666676724,-1.423333333333332,-1.5750000000000028,0.24678333333333313,0.0733333333333337,-0.31999999999999984,5.4405333333333274,-0.31638333333333346,-0.3926833333333333,0.32271666666666476,-3.4716666666666676,-2.8649999999999984,-1.8193333333333328,-2.1400000000000006,-0.22499999999999964,-4.426666666666655,-1.6900000000000004,-1.158333333333334,0.7812166666666798,-0.4750000000000001,-0.2266666666666668,-1.846250000000012,-1.1889000000000003,-1.6118999999999915,-1.3316666666666652,-2.6400000000000006,0.8236000000000061,-0.6100000000000003,-1.8616666666666664,2.0396333333333345,0.33166666666666667,-0.07166666666666666,10.255016666666656,6.62735,-0.8288166666666541,1.3249999999999993,0.1750000000000007,2.065633333333338,0.37833333333333385,1.2283333333333335,-0.7788499999999914,0.09666666666666668,-0.021666666666666612,-0.41653333333334075,0.14611666666666778,-0.31815000000001703,1.151183333333334,0.5263499999999937,0.016763333333332797,0.6500000000000004
